rowid,pl_name,hostname,pl_letter,hd_name,hip_name,tic_id,gaia_dr2_id,gaia_dr3_id,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,disc_refname,disc_pubdate,disc_locale,disc_facility,disc_telescope,disc_instrument,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_cmasse,pl_cmassj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,pl_tsystemref,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_occdep,pl_orbtper,pl_orblper,pl_rvamp,pl_projobliq,pl_trueobliq,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,st_age,st_dens,st_vsin,st_rotp,st_radv,sy_refname,rastr,ra,decstr,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_icmag,sy_tmag,sy_kepmag,rowupdate,pl_pubdate,releasedate,pl_nnotes,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,habitability_score,stellar_compatibility
6908,Kepler-10 c,Kepler-10,c,,,TIC 377780790,Gaia DR2 2132155017099178624,Gaia DR3 2132155017099178624,1,1,3,0,0,Transit,2011,<a refstr=FRESSIN_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJS..197....5F/abstract target=ref> Fressin et al. 2011 </a>,2011-11,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=BONOMO_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...696A.233B/abstract target=ref>Bonomo et al. 2025</a>,45.294301,0.241,2.355,0.21009939,11.29,0.03552231,,,,,11.29,0.03552231,Mass,4.75,0.136,,579.0,89.623,2455062.26648,BJD-TDB,1.0,,,,,,,,330.0,,,,<a refstr=DUMUSQUE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...789..154D/abstract target=ref> Dumusque et al. 2014</a>,,5708.0,1.065,0.91,-0.15,[Fe/H],,4.344,10.6,1.068,2.04,,-98.73989,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m43.03s,285.679298,+50d14m29.34s,50.2414842,18.81626,80.48988,71.85007,303.69711,45.3461486,-18.3937,41.4481,185.506,5.36185,12.258,11.043,9.889,9.563,9.496,,,,,,9.44,9.491,9.443,9.403,10.9191,,10.4767,10.961,2025-06-11,2025-04,2025-06-11,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.4280648762229956,0.014285714285714285
6910,Kepler-10 c,Kepler-10,c,,,TIC 377780790,Gaia DR2 2132155017099178624,Gaia DR3 2132155017099178624,0,1,3,0,0,Transit,2011,<a refstr=FRESSIN_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJS..197....5F/abstract target=ref> Fressin et al. 2011 </a>,2011-11,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,45.294301,0.241,2.355,0.21009939,11.4,0.03586841,,,,,11.4,0.03586841,Mass,4.78,0.13,18.68,578.0,89.623,2455062.26648,BJD-TDB,1.0,,,,,,,,,2.19,,,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,5708.0,1.065,0.91,-0.15,[Fe/H],,,10.6,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m43.03s,285.679298,+50d14m29.34s,50.2414842,18.81626,80.48988,71.85007,303.69711,45.3461486,-18.3937,41.4481,185.506,5.36185,12.258,11.043,9.889,9.563,9.496,,,,,,9.44,9.491,9.443,9.403,10.9191,,10.4767,10.961,2023-04-17,2023-04,2023-04-17,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.4280767259682261,0.014285714285714285
7209,Kepler-102 b,Kepler-102,b,,,TIC 123357864,Gaia DR2 2119583201145735808,Gaia DR3 2119583201145735808,1,1,5,0,0,Transit,2014,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,2014-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,5.286965,0.05521,0.46,0.04103852,1.1,0.00346099,,,,,1.1,0.00346099,Mass,62.0,0.1,90.0,857.0,89.78,2454968.8696,BJD-TDB,0.0,,,,,,,,,0.47,,,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,4909.0,0.724,0.803,0.11,[Fe/H],,,1.1,,,27.95,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h45m55.79s,281.4824731,+47d12m28.17s,47.2078263,20.43475,76.48359,69.73274,292.97567,59.6152716,-41.1425,-43.1425,107.796,9.24784,12.58,12.072,9.984,9.446,9.351,,,,,,9.307,9.378,9.283,9.033,11.4784,,10.8515,11.492,2023-04-17,2023-04,2023-04-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.175670512722549,0.0011507479861910242
7231,Kepler-102 c,Kepler-102,c,,,TIC 123357864,Gaia DR2 2119583201145735808,Gaia DR3 2119583201145735808,1,1,5,0,0,Transit,2014,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,2014-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,7.071392,0.06702,0.567,0.05058444,1.7,0.0053488,,,,,1.7,0.0053488,Mass,52.0,0.094,61.0,777.0,89.82,2454972.9746,BJD-TDB,0.0,,,,,,,,,0.66,,,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,4909.0,0.724,0.803,0.11,[Fe/H],,,1.1,,,27.95,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h45m55.79s,281.4824731,+47d12m28.17s,47.2078263,20.43475,76.48359,69.73274,292.97567,59.6152716,-41.1425,-43.1425,107.796,9.24784,12.58,12.072,9.984,9.446,9.351,,,,,,9.307,9.378,9.283,9.033,11.4784,,10.8515,11.492,2023-04-17,2023-04,2023-04-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7657134201101483,0.0011507479861910242
7240,Kepler-102 d,Kepler-102,d,,,TIC 123357864,Gaia DR2 2119583201145735808,Gaia DR3 2119583201145735808,1,1,5,0,0,Transit,2014,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,2014-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,10.311767,0.08618,1.154,0.10295316,3.0,0.00943906,,,,,3.0,0.00943906,Mass,10.7,0.092,36.9,686.0,89.49,2454967.09128,BJD-TDB,0.0,,,,,,,,,1.02,,,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,4909.0,0.724,0.803,0.11,[Fe/H],,,1.1,,,27.95,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h45m55.79s,281.4824731,+47d12m28.17s,47.2078263,20.43475,76.48359,69.73274,292.97567,59.6152716,-41.1425,-43.1425,107.796,9.24784,12.58,12.072,9.984,9.446,9.351,,,,,,9.307,9.378,9.283,9.033,11.4784,,10.8515,11.492,2023-04-17,2023-04,2023-04-17,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8690636893305348,0.0011507479861910242
7261,Kepler-102 e,Kepler-102,e,,,TIC 123357864,Gaia DR2 2119583201145735808,Gaia DR3 2119583201145735808,1,1,5,0,0,Transit,2013,<a refstr=WANG_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783....4W/abstract target=ref> Wang et al. 2014 </a>,2014-03,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,16.1456994,0.1162,2.17,0.19359477,4.7,0.01478785,,,,,4.7,0.01478785,Mass,2.5,0.089,20.3,590.0,89.488,2454967.7537,BJD-TDB,1.0,,,,,,,,,1.37,,,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,4909.0,0.724,0.803,0.11,[Fe/H],,,1.1,,,27.95,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h45m55.79s,281.4824731,+47d12m28.17s,47.2078263,20.43475,76.48359,69.73274,292.97567,59.6152716,-41.1425,-43.1425,107.796,9.24784,12.58,12.072,9.984,9.446,9.351,,,,,,9.307,9.378,9.283,9.033,11.4784,,10.8515,11.492,2023-04-17,2023-04,2023-04-17,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4641407513657033,0.0011507479861910242
7276,Kepler-102 f,Kepler-102,f,,,TIC 123357864,Gaia DR2 2119583201145735808,Gaia DR3 2119583201145735808,1,1,5,0,0,Transit,2014,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,2014-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,27.453592,0.1656,0.861,0.07681341,4.3,0.01352931,,,,,4.3,0.01352931,Mass,37.0,0.1,10.0,495.0,89.32,2454978.0276,BJD-TDB,0.0,,,,,,,,,1.1,,,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,4909.0,0.724,0.803,0.11,[Fe/H],,,1.1,,,27.95,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h45m55.79s,281.4824731,+47d12m28.17s,47.2078263,20.43475,76.48359,69.73274,292.97567,59.6152716,-41.1425,-43.1425,107.796,9.24784,12.58,12.072,9.984,9.446,9.351,,,,,,9.307,9.378,9.283,9.033,11.4784,,10.8515,11.492,2023-04-17,2023-04,2023-04-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.166271103704826,0.0011507479861910242
7396,Kepler-103 b,Kepler-103,b,,,TIC 121865656,Gaia DR2 2101243789577188736,Gaia DR3 2101243789577188736,0,1,2,0,0,Transit,2014,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,2014-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,15.9653287,0.13223,3.486,0.31100062,9.8,0.03083425,,,,,9.8,0.03083425,Mass,1.28,0.093,149.9,973.0,87.914,2455677.65243,BJD-TDB,1.0,,,,,,,,,2.21,,,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,6009.0,1.492,1.212,0.16,[Fe/H],,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h15m56.29s,288.9845512,+40d03m52.15s,40.0644857,12.75709,71.65202,61.45053,301.39183,8.9361681,-1.24091,-8.84959,494.832,1.9923,12.679,11.883,11.193,10.941,10.873,,,,,,10.849,10.894,10.866,9.032,12.2466,,11.8234,12.287,2023-04-17,2023-04,2023-04-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28832158665946367,0.004329004329004329
7399,Kepler-103 c,Kepler-103,c,,,TIC 121865656,Gaia DR2 2101243789577188736,Gaia DR3 2101243789577188736,0,1,2,0,0,Transit,2014,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,2014-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,179.60978,0.6639,5.45,0.48621727,38.0,0.11956137,,,,,38.0,0.11956137,Mass,1.29,0.095,5.95,434.0,87.704,2455667.15973,BJD-TDB,1.0,,,,,,,,,3.8,,,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,6009.0,1.492,1.212,0.16,[Fe/H],,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h15m56.29s,288.9845512,+40d03m52.15s,40.0644857,12.75709,71.65202,61.45053,301.39183,8.9361681,-1.24091,-8.84959,494.832,1.9923,12.679,11.883,11.193,10.941,10.873,,,,,,10.849,10.894,10.866,9.032,12.2466,,11.8234,12.287,2023-04-17,2023-04,2023-04-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19033555360060322,0.004329004329004329
8042,Kepler-107 e,Kepler-107,e,,,TIC 27988327,Gaia DR2 2086625752425381632,Gaia DR3 2086625752425381632,0,1,4,0,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014-03,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=BONOMO_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019NatAs...3..416B/abstract target=ref>Bonomo et al. 2019</a>,14.749143,0.12639,2.903,0.25898831,8.6,0.02705849,,,,,8.6,0.02705849,Mass,2.0,0.0,,955.0,89.67,2455694.4855,BJD-TDB,0.0,0.11,,6.117,,0.01839,,,,1.95,,,<a refstr=BONOMO_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019NatAs...3..416B/abstract target=ref>Bonomo et al. 2019</a>,,5854.0,1.447,1.238,0.321,[Fe/H],,4.21,4.29,0.574,3.6,20.3,5.64423,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h48m06.76s,297.028162,+48d12m30.97s,48.2086019,11.23255,81.72606,66.95351,320.67285,9.4856073,-9.48017,0.321126,525.997,1.87249,13.33,12.543,11.392,11.114,11.06,,,,,,11.028,11.09,11.076,9.198,12.4627,,12.0146,12.487,2019-07-08,2019-02,2019-07-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34597048702655214,0.013157894736842105
8043,Kepler-107 e,Kepler-107,e,,,TIC 27988327,Gaia DR2 2086625752425381632,Gaia DR3 2086625752425381632,1,1,4,0,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014-03,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,14.749143,0.12638,2.903,0.25898876,14.1,0.04436356,,,,,14.1,0.04436356,Mass,3.18,0.1,138.7,955.0,89.67,2455694.4855,BJD-TDB,0.0,,,,,,,,,3.22,,,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,5854.0,1.447,1.238,0.321,[Fe/H],,,4.29,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h48m06.76s,297.028162,+48d12m30.97s,48.2086019,11.23255,81.72606,66.95351,320.67285,9.4856073,-9.48017,0.321126,525.997,1.87249,13.33,12.543,11.392,11.114,11.06,,,,,,11.028,11.09,11.076,9.198,12.4627,,12.0146,12.487,2023-04-17,2023-04,2023-04-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34597048702655214,0.013157894736842105
8323,Kepler-109 c,Kepler-109,c,,,TIC 122441003,Gaia DR2 2101175933393051008,Gaia DR3 2101175933393051008,1,1,2,0,0,Transit,2014,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,2014-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,21.22265,0.1546,2.65,0.23641757,8.2,0.02580009,,,,,8.2,0.02580009,Mass,2.4,0.098,91.0,859.0,89.63,2454970.5722,BJD-TDB,0.0,,,,,,,,,1.8,,,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,5950.0,1.387,1.094,-0.02,[Fe/H],,,6.2,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h21m34.24s,290.3926795,+40d17m05.67s,40.2849074,11.87795,72.32578,61.36086,303.679,13.363584,-7.73709,10.896,474.861,2.07728,12.826,12.398,11.314,11.046,11.001,,,,,,10.938,10.981,10.843,8.613,12.2955,,11.887,12.365,2023-04-17,2023-04,2023-04-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3791098040511516,0.005813953488372093
8684,Kepler-111 c,Kepler-111,c,,,TIC 63001143,Gaia DR2 2126569051355142656,Gaia DR3 2126569051355142656,1,1,2,0,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014-03,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=DALBA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..271...16D/abstract target=ref>Dalba et al. 2024</a>,224.77833,0.751,7.0840758,0.632,222.4798849,0.7,,,,,222.4798849,0.7,Mass,3.42,0.176,2.48,352.2,89.756,2454975.09611,BJD-TDB,1.0,0.65,0.3226,11.13,141.0,0.0568,,2454818.0,-141.0,22.2,,,<a refstr=DALBA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..271...16D/abstract target=ref>Dalba et al. 2024</a>,,5914.0,1.145,1.118,0.237,[Fe/H],0.15836,4.369,3.4,1.05,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m36.76s,291.653163,+44d41m17.74s,44.6882613,12.94056,76.80348,65.23858,308.77541,3.8274465,-1.13782,-3.65441,657.223,1.49272,14.341,13.543,12.412,12.111,12.11,,,,,,12.04,12.095,12.202,9.055,13.4192,,12.9937,13.492,2024-09-13,2024-03,2024-09-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15673799817515846,0.007352941176470588
9487,Kepler-117 b,Kepler-117,b,,,TIC 299032847,Gaia DR2 2130959744881558272,Gaia DR3 2130959744881558272,1,1,2,0,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014-03,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=BRUNO_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...573A.124B/abstract target=ref>Bruno et al. 2015</a>,18.7959228,0.1445,8.059,0.719,29.875,0.094,,,,,29.875,0.094,Mass,0.3,0.0493,,984.0,88.74,2454978.82204,BJD,1.0,0.446,,7.258,19.67,0.0463,,,254.3,6.5,,,<a refstr=BRUNO_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...573A.124B/abstract target=ref>Bruno et al. 2015</a>,F8 V,6150.0,1.606,1.129,-0.04,[Fe/H],,4.102,5.3,0.41,6.0,,-12.951,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h15m10.34s,288.7930651,+48d02m24.63s,48.040176,16.11474,79.12533,69.07218,307.08257,10.4029148,3.51739,-9.79023,1455.57,0.658131,15.056,14.282,13.324,12.988,13.011,,,,,,12.959,12.984,12.519,9.058,14.2472,,13.8478,14.274,2014-11-19,2015-01,2014-11-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12552165566304826,0.002688172043010753
12341,Kepler-138 b,Kepler-138,b,,,TIC 159376971,Gaia DR2 2102053446751282944,Gaia DR3 2102053446751282944,1,1,4,0,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014-03,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=PIAULET_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022NatAs.tmp..269P/abstract target=ref>Piaulet et al. 2022</a>,10.3134,0.0753,0.64,0.05709707,0.07,0.00022024,,,,,0.07,0.00022024,Mass,1.7,0.02,9.9,452.0,88.67,2454956.236,BJD,1.0,0.7,,,30.3,,,,40.0,,,,<a refstr=PIAULET_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022NatAs.tmp..269P/abstract target=ref>Piaulet et al. 2022</a>,,3841.0,0.535,0.535,-0.18,[Fe/H],-1.25181,4.71,,4.9,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h21m31.54s,290.3814122,+43d17m35.03s,43.2930645,13.17249,75.10743,64.22965,305.66133,30.6516252,-20.5991,22.698,66.8624,14.9272,14.621,13.04,10.293,9.68,9.506,,,,,,9.378,9.355,9.261,9.384,12.4715,,11.5177,12.925,2023-01-04,2022-12,2023-01-04,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5685975609756098,0.0005162622612287042
12355,Kepler-138 c,Kepler-138,c,,,TIC 159376971,Gaia DR2 2102053446751282944,Gaia DR3 2102053446751282944,1,1,4,0,0,Transit,2014,<a refstr=KIPPING_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...28K/abstract target=ref> Kipping et al. 2014</a>,2014-03,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=PIAULET_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022NatAs.tmp..269P/abstract target=ref>Piaulet et al. 2022</a>,13.7815,0.0913,1.51,0.13471341,2.3,0.00723661,,,,,2.3,0.00723661,Mass,3.6,0.017,6.8,410.0,89.02,2454955.7288,BJD,1.0,0.6,,,37.0,,,,34.0,,,,<a refstr=PIAULET_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022NatAs.tmp..269P/abstract target=ref>Piaulet et al. 2022</a>,,3841.0,0.535,0.535,-0.18,[Fe/H],-1.25181,4.71,,4.9,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h21m31.54s,290.3814122,+43d17m35.03s,43.2930645,13.17249,75.10743,64.22965,305.66133,30.6516252,-20.5991,22.698,66.8624,14.9272,14.621,13.04,10.293,9.68,9.506,,,,,,9.378,9.355,9.261,9.384,12.4715,,11.5177,12.925,2023-01-04,2022-12,2023-01-04,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6704483769406145,0.0005162622612287042
