pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse,pl_eqt,pl_orbsmax,st_spectype,st_teff,st_rad,st_mass,st_met,sy_dist,st_spectype_main,st_spectype_encoded,Habitability_Score,temp_deviance,rad_deviance,Stellar_Compatibility,Is_Habitable
Kepler-200 b,Kepler-200,1.0,2.0,Transit,2014.0,8.594805,2.13,191.96932,797.0,0.08,G0 V,5678.0,0.944,0.959,-0.0039,665.912,G,3,0.256583870852785,1.7673611111111112,1.13,1.0,0
Kepler-200 b,Kepler-200,1.0,2.0,Transit,2014.0,10.3392924,1.894,191.96932,797.0,0.10086,G0 V,5785.0,0.99,0.959,-0.0039,665.912,G,3,0.2731224726687859,1.7673611111111112,0.8939999999999999,1.0,0
Kepler-200 b,Kepler-200,1.0,2.0,Transit,2014.0,8.59479202,2.92,191.96932,1046.0,0.0832,G0 V,6053.0,1.277,1.038,-0.1,665.912,G,3,0.18011707609946465,2.6319444444444446,1.92,1.0,0
Kepler-200 c,Kepler-200,1.0,2.0,Transit,2014.0,10.22214214,1.99,191.96932,987.0,0.0934,G0 V,6053.0,1.277,1.038,-0.1,665.912,G,3,0.2263937364399585,2.4270833333333335,0.99,1.0,0
Kepler-200 c,Kepler-200,1.0,2.0,Transit,2014.0,10.22214214,1.99,191.96932,987.0,0.0934,G0 V,6053.0,1.277,1.038,-0.1,665.912,G,3,0.2263937364399585,2.4270833333333335,0.99,1.0,0
Kepler-200 c,Kepler-200,1.0,2.0,Transit,2014.0,10.22215697,2.3,191.96932,797.0,0.10086,G0 V,5838.55,0.986123,1.05,-0.006,665.912,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-200 c,Kepler-200,1.0,2.0,Transit,2014.0,10.2221902849,2.3,191.96932,797.0,0.10086,G0 V,5838.55,0.986123,1.05,-0.006,665.912,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-200 c,Kepler-200,1.0,2.0,Transit,2014.0,10.22214214,1.99,191.96932,987.0,0.0934,G0 V,6053.0,1.277,1.038,-0.1,665.912,G,3,0.2263937364399585,2.4270833333333335,0.99,1.0,0
Kepler-200 c,Kepler-200,1.0,2.0,Transit,2014.0,10.22214214,1.516,191.96932,797.0,0.09135,G0 V,5785.0,0.974,0.972,-0.03,665.912,G,3,0.3045659512186868,1.7673611111111112,0.516,1.0,0
Kepler-200 c,Kepler-200,1.0,2.0,Transit,2014.0,10.3392924,1.86,191.96932,797.0,0.10086,G0 V,5785.0,0.99,0.959,-0.0039,665.912,G,3,0.27568250564766245,1.7673611111111112,0.8600000000000001,1.0,0
Kepler-200 c,Kepler-200,1.0,2.0,Transit,2014.0,10.22214214,1.46,191.96932,797.0,0.10086,G0 V,5773.0,0.95,0.98,-0.07,665.912,G,3,0.3098506691913758,1.7673611111111112,0.45999999999999996,1.0,0
Kepler-200 c,Kepler-200,1.0,2.0,Transit,2014.0,10.222157,1.59,191.96932,797.0,0.09,G0 V,5678.0,0.944,0.959,-0.0039,665.912,G,3,0.2978529764613411,1.7673611111111112,0.5900000000000001,1.0,0
Kepler-200 c,Kepler-200,1.0,2.0,Transit,2014.0,10.22215697,1.72,191.96932,806.0,0.0883,G0 V,5675.0,0.915,0.878,-0.18,665.912,G,3,0.28420304728822926,1.7986111111111112,0.72,1.0,0
Kepler-200 c,Kepler-200,1.0,2.0,Transit,2014.0,10.222084,2.9,191.96932,987.0,0.093,G0 V,6034.0,1.28,1.042,-0.0039,665.912,G,3,0.18771998435666798,2.4270833333333335,1.9,1.0,0
Kepler-2000 b,Kepler-2000,1.0,2.0,Transit,2023.0,6.383150101,3.31999993,191.96932,797.0,0.10086,G0 V,4045.3500000000004,0.576,0.581,0.48,320.588,G,3,0.19656556551008889,1.7673611111111112,2.31999993,1.0,0
Kepler-2000 b,Kepler-2000,1.0,2.0,Transit,2023.0,6.38,3.2,191.96932,797.0,0.10086,G0 V,5613.0,0.951815,0.959,-0.0039,320.588,G,3,0.20131413392981962,1.7673611111111112,2.2,1.0,0
Kepler-2000 b,Kepler-2000,1.0,2.0,Transit,2023.0,6.38316403,2.3,191.96932,797.0,0.10086,G0 V,4045.3500000000004,0.656577,0.632033,-0.0039,320.588,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-2000 b,Kepler-2000,1.0,2.0,Transit,2023.0,6.383163462,2.59,191.96932,523.0,0.0565,G0 V,4045.3500000000004,0.56,0.59,0.4,320.588,G,3,0.29360192472372876,0.8159722222222222,1.5899999999999999,1.0,0
Kepler-2000 b,Kepler-2000,1.0,2.0,Transit,2023.0,6.38317,2.34,191.96932,550.0,0.055,G0 V,4047.0,0.522,0.546,-0.0039,320.588,G,3,0.3077186084280708,0.9097222222222222,1.3399999999999999,1.0,0
Kepler-2000 b,Kepler-2000,1.0,2.0,Transit,2023.0,6.383159135,2.73,191.96932,530.0,0.0562,G0 V,4045.3500000000004,0.576,0.581,0.48,320.588,G,3,0.2800902513031977,0.8402777777777778,1.73,1.0,0
Kepler-2000 b,Kepler-2000,1.0,2.0,Transit,2023.0,6.383163462,2.59,191.96932,523.0,0.0565,G0 V,4045.3500000000004,0.56,0.59,0.4,320.588,G,3,0.29360192472372876,0.8159722222222222,1.5899999999999999,1.0,0
Kepler-2000 b,Kepler-2000,1.0,2.0,Transit,2023.0,6.383163462,2.59,191.96932,523.0,0.0565,G0 V,4045.3500000000004,0.56,0.59,0.4,320.588,G,3,0.29360192472372876,0.8159722222222222,1.5899999999999999,1.0,0
Kepler-2000 b,Kepler-2000,1.0,2.0,Transit,2023.0,6.383159135,2.3,191.96932,797.0,0.10086,G0 V,4045.3500000000004,0.656577,0.632033,-0.0039,320.588,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-2000 c,Kepler-2000,1.0,2.0,Transit,2023.0,20.61867,1.18,191.96932,372.0,0.12,G0 V,4047.0,0.522,0.546,-0.0039,320.588,G,3,0.6795016987542469,0.2916666666666667,0.17999999999999994,1.0,0
Kepler-2000 c,Kepler-2000,1.0,2.0,Transit,2023.0,20.61811848,2.3,191.96932,797.0,0.10086,G0 V,4045.3500000000004,0.656577,0.632033,-0.0039,320.588,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-2000 c,Kepler-2000,1.0,2.0,Transit,2023.0,20.6182003,2.20099998,191.96932,797.0,0.10086,G0 V,4045.3500000000004,0.576,0.581,0.48,320.588,G,3,0.25199319745371446,1.7673611111111112,1.2009999800000002,1.0,0
Kepler-2000 c,Kepler-2000,1.0,2.0,Transit,2023.0,20.6181066,1.4,191.96932,354.0,0.1234,G0 V,4045.3500000000004,0.56,0.59,0.4,320.588,G,3,0.6138107416879796,0.22916666666666666,0.3999999999999999,1.0,0
Kepler-2000 c,Kepler-2000,1.0,2.0,Transit,2023.0,20.6180348,1.57,191.96932,359.0,0.1228,G0 V,4045.3500000000004,0.576,0.581,0.48,320.588,G,3,0.5505008028136708,0.2465277777777778,0.5700000000000001,1.0,0
Kepler-2000 c,Kepler-2000,1.0,2.0,Transit,2023.0,20.6181066,1.4,191.96932,354.0,0.1234,G0 V,4045.3500000000004,0.56,0.59,0.4,320.588,G,3,0.6138107416879796,0.22916666666666666,0.3999999999999999,1.0,0
Kepler-2000 c,Kepler-2000,1.0,2.0,Transit,2023.0,20.6180348,2.3,191.96932,797.0,0.10086,G0 V,4045.3500000000004,0.656577,0.632033,-0.0039,320.588,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-2000 c,Kepler-2000,1.0,2.0,Transit,2023.0,20.62,1.85,191.96932,797.0,0.10086,G0 V,5613.0,0.951815,0.959,-0.0039,320.588,G,3,0.27644461508926854,1.7673611111111112,0.8500000000000001,1.0,0
Kepler-2000 c,Kepler-2000,1.0,2.0,Transit,2023.0,20.6181066,1.4,191.96932,354.0,0.1234,G0 V,4045.3500000000004,0.56,0.59,0.4,320.588,G,3,0.6138107416879796,0.22916666666666666,0.3999999999999999,1.0,0
Kepler-2001 b,Kepler-2001,1.0,2.0,Transit,2023.0,1.090039968,1.19099998,191.96932,797.0,0.10086,G0 V,5081.0,0.77,0.864,0.12,776.55,G,3,0.3380249973556868,1.7673611111111112,0.19099997999999996,1.0,0
Kepler-2001 b,Kepler-2001,1.0,2.0,Transit,2023.0,1.090013327,1.03,191.96932,1417.0,0.0197,G0 V,5093.0,0.784,0.856,0.12,776.55,G,3,0.2020145338234056,3.920138888888889,0.030000000000000027,1.0,0
Kepler-2001 b,Kepler-2001,1.0,2.0,Transit,2023.0,1.090013327,1.03,191.96932,1417.0,0.0197,G0 V,5093.0,0.784,0.856,0.12,776.55,G,3,0.2020145338234056,3.920138888888889,0.030000000000000027,1.0,0
Kepler-2001 b,Kepler-2001,1.0,2.0,Transit,2023.0,1.090013327,1.03,191.96932,1417.0,0.0197,G0 V,5093.0,0.784,0.856,0.12,776.55,G,3,0.2020145338234056,3.920138888888889,0.030000000000000027,1.0,0
Kepler-2001 b,Kepler-2001,1.0,2.0,Transit,2023.0,1.090011003,1.04,191.96932,1402.0,0.0197,G0 V,5081.0,0.77,0.864,0.12,776.55,G,3,0.20374667496745713,3.8680555555555554,0.040000000000000036,1.0,0
Kepler-2001 b,Kepler-2001,1.0,2.0,Transit,2023.0,1.090011003,2.3,191.96932,797.0,0.10086,G0 V,4838.0,0.758905,0.79,-0.0039,776.55,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-2001 c,Kepler-2001,1.0,2.0,Transit,2023.0,14.092768,1.83,191.96932,570.0,0.104,G0 V,5013.0,0.69,0.764,-0.0039,776.55,G,3,0.35597745476119846,0.9791666666666666,0.8300000000000001,1.0,0
Kepler-2001 c,Kepler-2001,1.0,2.0,Transit,2023.0,14.092583189,1.82,191.96932,597.0,0.1084,G0 V,5081.0,0.77,0.864,0.12,776.55,G,3,0.345671899755149,1.0729166666666667,0.8200000000000001,1.0,0
Kepler-2001 c,Kepler-2001,1.0,2.0,Transit,2023.0,14.0926796,1.82,191.96932,604.0,0.1085,G0 V,5093.0,0.784,0.856,0.12,776.55,G,3,0.34279184917158634,1.0972222222222223,0.8200000000000001,1.0,0
Kepler-2001 c,Kepler-2001,1.0,2.0,Transit,2023.0,14.092583189,2.3,191.96932,797.0,0.10086,G0 V,4838.0,0.758905,0.79,-0.0039,776.55,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-2001 c,Kepler-2001,1.0,2.0,Transit,2023.0,14.0926796,1.82,191.96932,604.0,0.1085,G0 V,5093.0,0.784,0.856,0.12,776.55,G,3,0.34279184917158634,1.0972222222222223,0.8200000000000001,1.0,0
Kepler-2001 c,Kepler-2001,1.0,2.0,Transit,2023.0,14.0926796,1.82,191.96932,604.0,0.1085,G0 V,5093.0,0.784,0.856,0.12,776.55,G,3,0.34279184917158634,1.0972222222222223,0.8200000000000001,1.0,0
Kepler-2001 c,Kepler-2001,1.0,2.0,Transit,2023.0,14.09688902,2.3,191.96932,797.0,0.10086,G0 V,4838.0,0.758905,0.79,-0.0039,776.55,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-2001 c,Kepler-2001,1.0,2.0,Transit,2023.0,14.09449959,3.933125,191.96932,797.0,0.10086,G0 V,5081.0,0.77,0.864,0.12,776.55,G,3,0.17542363589849794,1.7673611111111112,2.933125,1.0,0
Kepler-201 b,Kepler-201,1.0,2.0,Transit,2014.0,25.6721559,2.68,191.96932,683.0,0.179,G0 V,6034.0,1.179,1.164,0.24,636.445,G,3,0.24682047238695962,1.3715277777777777,1.6800000000000002,1.0,0
Kepler-201 b,Kepler-201,1.0,2.0,Transit,2014.0,10.3392924,2.88,191.96932,797.0,0.10086,G0 V,6152.0,1.268,0.959,-0.0039,636.445,G,3,0.2151758763934132,1.7673611111111112,1.88,1.0,0
Kepler-201 b,Kepler-201,1.0,2.0,Transit,2014.0,25.67212848,2.73,191.96932,718.0,0.1758,G0 V,6131.0,1.24,1.096,0.04,636.445,G,3,0.23679536933499964,1.4930555555555556,1.73,1.0,0
Kepler-201 b,Kepler-201,1.0,2.0,Transit,2014.0,25.672083,2.46,191.96932,797.0,0.175,G0 V,6065.0,1.229,0.959,-0.0039,636.445,G,3,0.23655419390872948,1.7673611111111112,1.46,1.0,0
Kepler-201 b,Kepler-201,1.0,2.0,Transit,2014.0,25.67212848,2.63,191.96932,797.0,0.10086,G0 V,6150.0,1.2,1.18,0.15,636.445,G,3,0.2274091153153722,1.7673611111111112,1.63,1.0,0
Kepler-201 b,Kepler-201,1.0,2.0,Transit,2014.0,25.67212848,2.73,191.96932,718.0,0.1758,G0 V,6131.0,1.24,1.096,0.04,636.445,G,3,0.23679536933499964,1.4930555555555556,1.73,1.0,0
Kepler-201 b,Kepler-201,1.0,2.0,Transit,2014.0,25.67212848,2.756,191.96932,797.0,0.17574,G0 V,6152.0,1.255,1.098,-0.03,636.445,G,3,0.22107454510841865,1.7673611111111112,1.7559999999999998,1.0,0
Kepler-201 b,Kepler-201,1.0,2.0,Transit,2014.0,25.67209545,2.3,191.96932,797.0,0.10086,G0 V,6240.51,1.27729,1.209,-0.0442,636.445,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-201 b,Kepler-201,1.0,2.0,Transit,2014.0,25.67212848,2.73,191.96932,718.0,0.1758,G0 V,6131.0,1.24,1.096,0.04,636.445,G,3,0.23679536933499964,1.4930555555555556,1.73,1.0,0
Kepler-201 b,Kepler-201,1.0,2.0,Transit,2014.0,25.6721647678,2.3,191.96932,797.0,0.10086,G0 V,6240.51,1.27729,1.209,-0.0442,636.445,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-201 b,Kepler-201,1.0,2.0,Transit,2014.0,25.6721559,2.3,191.96932,797.0,0.10086,G0 V,6240.51,1.27729,1.209,-0.0442,636.445,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-201 b,Kepler-201,1.0,2.0,Transit,2014.0,25.6721,2.77,191.96932,710.0,0.18,G0 V,6133.0,1.24,1.177,-0.0039,636.445,G,3,0.23611202203712203,1.4652777777777777,1.77,1.0,0
Kepler-201 c,Kepler-201,1.0,2.0,Transit,2014.0,51.997325585,2.47,191.96932,378.0,0.5855,G0 V,6034.0,1.179,1.164,0.24,636.445,G,3,0.35938903863432164,0.3125,1.4700000000000002,1.0,0
Kepler-201 c,Kepler-201,1.0,2.0,Transit,2014.0,51.997325585,2.31,191.96932,397.0,0.5752,G0 V,6131.0,1.24,1.096,0.04,636.445,G,3,0.3719584646381154,0.3784722222222222,1.31,1.0,0
Kepler-201 c,Kepler-201,1.0,2.0,Transit,2014.0,51.997325585,2.31,191.96932,397.0,0.5752,G0 V,6131.0,1.24,1.096,0.04,636.445,G,3,0.3719584646381154,0.3784722222222222,1.31,1.0,0
Kepler-201 c,Kepler-201,1.0,2.0,Transit,2014.0,51.997325585,2.85,191.96932,797.0,0.573,G0 V,6065.0,1.229,0.959,-0.0039,636.445,G,3,0.21657392089035946,1.7673611111111112,1.85,1.0,0
Kepler-201 c,Kepler-201,1.0,2.0,Transit,2014.0,51.997325585,2.3,191.96932,797.0,0.10086,G0 V,6240.51,1.27729,1.209,-0.0442,636.445,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-201 c,Kepler-201,1.0,2.0,Transit,2014.0,51.997325585,2.3,191.96932,797.0,0.10086,G0 V,6240.51,1.27729,1.209,-0.0442,636.445,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-201 c,Kepler-201,1.0,2.0,Transit,2014.0,51.997325585,2.3,191.96932,797.0,0.10086,G0 V,6240.51,1.27729,1.209,-0.0442,636.445,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-201 c,Kepler-201,1.0,2.0,Transit,2014.0,51.997325585,2.339,191.96932,797.0,0.57501,G0 V,6152.0,1.255,1.098,-0.03,636.445,G,3,0.24352461289733407,1.7673611111111112,1.339,1.0,0
Kepler-201 c,Kepler-201,1.0,2.0,Transit,2014.0,51.997325585,2.23,191.96932,797.0,0.10086,G0 V,6150.0,1.2,1.18,0.15,636.445,G,3,0.25016503943573887,1.7673611111111112,1.23,1.0,0
Kepler-201 c,Kepler-201,1.0,2.0,Transit,2014.0,51.997325585,2.31,191.96932,397.0,0.5752,G0 V,6131.0,1.24,1.096,0.04,636.445,G,3,0.3719584646381154,0.3784722222222222,1.31,1.0,0
Kepler-201 c,Kepler-201,1.0,2.0,Transit,2014.0,51.997325585,2.55,191.96932,393.0,0.588,G0 V,6133.0,1.24,1.177,-0.0039,636.445,G,3,0.34310221586847756,0.3645833333333333,1.5499999999999998,1.0,0
Kepler-201 c,Kepler-201,1.0,2.0,Transit,2014.0,10.3392924,2.652,191.96932,797.0,0.10086,G0 V,6152.0,1.268,0.959,-0.0039,636.445,G,3,0.22627705110718616,1.7673611111111112,1.6520000000000001,1.0,0
Kepler-202 b,Kepler-202,1.0,2.0,Transit,2014.0,4.069428401,1.91,191.96932,843.0,0.0455,G0 V,4806.0,0.72,0.758,0.0,285.111,G,3,0.2606146161363883,1.9270833333333333,0.9099999999999999,1.0,0
Kepler-202 b,Kepler-202,1.0,2.0,Transit,2014.0,4.069425638,2.3,191.96932,797.0,0.10086,G0 V,4603.51,0.754033,0.729,-0.2635,285.111,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-202 b,Kepler-202,1.0,2.0,Transit,2014.0,4.06942539,2.3,191.96932,797.0,0.10086,G0 V,4603.51,0.754033,0.729,-0.2635,285.111,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-202 b,Kepler-202,1.0,2.0,Transit,2014.0,4.069428401,1.9,191.96932,797.0,0.10086,G0 V,4791.0,0.73,0.78,0.01,285.111,G,3,0.2726756296156031,1.7673611111111112,0.8999999999999999,1.0,0
Kepler-202 b,Kepler-202,1.0,2.0,Transit,2014.0,4.069425638,1.53,191.96932,802.0,0.0449,G0 V,4671.0,0.68,0.75,0.0,285.111,G,3,0.301684404592307,1.7847222222222223,0.53,1.0,0
Kepler-202 b,Kepler-202,1.0,2.0,Transit,2014.0,4.069428401,1.91,191.96932,843.0,0.0455,G0 V,4806.0,0.72,0.758,0.0,285.111,G,3,0.2606146161363883,1.9270833333333333,0.9099999999999999,1.0,0
Kepler-202 b,Kepler-202,1.0,2.0,Transit,2014.0,4.069427,1.63,191.96932,797.0,0.045,G0 V,4668.0,0.667,0.959,-0.0039,285.111,G,3,0.2943461019582192,1.7673611111111112,0.6299999999999999,1.0,0
Kepler-202 b,Kepler-202,1.0,2.0,Transit,2014.0,4.069428401,1.815,191.96932,797.0,0.04428,G0 V,4762.0,0.683,0.698,-0.21,285.111,G,3,0.2791455045942698,1.7673611111111112,0.815,1.0,0
Kepler-202 b,Kepler-202,1.0,2.0,Transit,2014.0,4.069402,1.61,191.96932,813.0,0.044,G0 V,4763.0,0.659,0.683,-0.0039,285.111,G,3,0.29129748755916973,1.8229166666666667,0.6100000000000001,1.0,0
Kepler-202 b,Kepler-202,1.0,2.0,Transit,2014.0,4.069428401,1.91,191.96932,843.0,0.0455,G0 V,4806.0,0.72,0.758,0.0,285.111,G,3,0.2606146161363883,1.9270833333333333,0.9099999999999999,1.0,0
Kepler-202 b,Kepler-202,1.0,2.0,Transit,2014.0,10.3392924,1.552,191.96932,797.0,0.10086,G0 V,4762.0,0.688,0.959,-0.0039,285.111,G,3,0.3012627932081977,1.7673611111111112,0.552,1.0,0
Kepler-202 b,Kepler-202,1.0,2.0,Transit,2014.0,4.0694271196,2.3,191.96932,797.0,0.10086,G0 V,4603.51,0.754033,0.729,-0.2635,285.111,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-202 c,Kepler-202,1.0,2.0,Transit,2014.0,10.3392924,1.906,191.96932,797.0,0.10086,G0 V,4762.0,0.688,0.959,-0.0039,285.111,G,3,0.2722302462927534,1.7673611111111112,0.9059999999999999,1.0,0
Kepler-202 c,Kepler-202,1.0,2.0,Transit,2014.0,16.28249175,2.3,191.96932,797.0,0.10086,G0 V,4603.51,0.754033,0.729,-0.2635,285.111,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-202 c,Kepler-202,1.0,2.0,Transit,2014.0,16.28247625,1.88,191.96932,505.0,0.1132,G0 V,4671.0,0.68,0.75,0.0,285.111,G,3,0.37972680765782396,0.7534722222222222,0.8799999999999999,1.0,0
Kepler-202 c,Kepler-202,1.0,2.0,Transit,2014.0,16.28248353,2.06,191.96932,797.0,0.10086,G0 V,4791.0,0.73,0.78,0.01,285.111,G,3,0.26127662662844287,1.7673611111111112,1.06,1.0,0
Kepler-202 c,Kepler-202,1.0,2.0,Transit,2014.0,16.28248353,1.934,191.96932,797.0,0.11161,G0 V,4762.0,0.683,0.698,-0.21,285.111,G,3,0.27017088308355036,1.7673611111111112,0.9339999999999999,1.0,0
Kepler-202 c,Kepler-202,1.0,2.0,Transit,2014.0,16.28248353,2.04,191.96932,531.0,0.1147,G0 V,4806.0,0.72,0.758,0.0,285.111,G,3,0.3467706978760295,0.84375,1.04,1.0,0
Kepler-202 c,Kepler-202,1.0,2.0,Transit,2014.0,16.28247625,2.3,191.96932,797.0,0.10086,G0 V,4603.51,0.754033,0.729,-0.2635,285.111,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-202 c,Kepler-202,1.0,2.0,Transit,2014.0,16.2824910032,2.3,191.96932,797.0,0.10086,G0 V,4603.51,0.754033,0.729,-0.2635,285.111,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-202 c,Kepler-202,1.0,2.0,Transit,2014.0,16.28247,2.05,191.96932,512.0,0.111,G0 V,4763.0,0.659,0.683,-0.0039,285.111,G,3,0.35363457760314343,0.7777777777777778,1.0499999999999998,1.0,0
Kepler-202 c,Kepler-202,1.0,2.0,Transit,2014.0,16.282493,1.85,191.96932,797.0,0.113,G0 V,4668.0,0.667,0.959,-0.0039,285.111,G,3,0.27644461508926854,1.7673611111111112,0.8500000000000001,1.0,0
Kepler-202 c,Kepler-202,1.0,2.0,Transit,2014.0,16.28248353,2.04,191.96932,531.0,0.1147,G0 V,4806.0,0.72,0.758,0.0,285.111,G,3,0.3467706978760295,0.84375,1.04,1.0,0
Kepler-202 c,Kepler-202,1.0,2.0,Transit,2014.0,16.28248353,2.04,191.96932,531.0,0.1147,G0 V,4806.0,0.72,0.758,0.0,285.111,G,3,0.3467706978760295,0.84375,1.04,1.0,0
Kepler-203 b,Kepler-203,1.0,3.0,Transit,2014.0,3.162691238,2.29,191.96932,1234.0,0.0424,G0 V,5949.0,0.937,1.013,-0.1,703.302,G,3,0.17938113508396034,3.2847222222222223,1.29,1.0,0
Kepler-203 b,Kepler-203,1.0,3.0,Transit,2014.0,3.1626945813,2.3,191.96932,797.0,0.10086,G0 V,5871.24,1.07657,1.06,0.0481,703.302,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-203 b,Kepler-203,1.0,3.0,Transit,2014.0,3.162691238,2.517,191.96932,797.0,0.04302,G0 V,5887.0,1.029,1.06,0.08,703.302,G,3,0.23340702944170336,1.7673611111111112,1.517,1.0,0
Kepler-203 b,Kepler-203,1.0,3.0,Transit,2014.0,3.162697,2.57,191.96932,797.0,0.043,G0 V,5821.0,1.114,0.959,-0.0039,703.302,G,3,0.23055493291491883,1.7673611111111112,1.5699999999999998,1.0,0
Kepler-203 b,Kepler-203,1.0,3.0,Transit,2014.0,3.162692075,2.61,191.96932,1308.0,0.0418,G0 V,5821.0,1.085,0.972,-0.02,703.302,G,3,0.16255757247358443,3.5416666666666665,1.6099999999999999,1.0,0
Kepler-203 b,Kepler-203,1.0,3.0,Transit,2014.0,3.162691238,2.48,191.96932,797.0,0.10086,G0 V,5794.0,1.03,1.0,-0.01,703.302,G,3,0.23544030607239788,1.7673611111111112,1.48,1.0,0
Kepler-203 b,Kepler-203,1.0,3.0,Transit,2014.0,3.1626947,2.1,191.96932,1217.0,0.042,G0 V,5924.0,0.91,1.01,-0.0039,703.302,G,3,0.18776893988786023,3.2256944444444446,1.1,1.0,0
Kepler-203 b,Kepler-203,1.0,3.0,Transit,2014.0,3.162691238,2.29,191.96932,1234.0,0.0424,G0 V,5949.0,0.937,1.013,-0.1,703.302,G,3,0.17938113508396034,3.2847222222222223,1.29,1.0,0
Kepler-203 b,Kepler-203,1.0,3.0,Transit,2014.0,3.16268993,2.3,191.96932,797.0,0.10086,G0 V,5871.24,1.07657,1.06,0.0481,703.302,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-203 b,Kepler-203,1.0,3.0,Transit,2014.0,10.3392924,2.508,191.96932,797.0,0.10086,G0 V,5887.0,1.041,0.959,-0.0039,703.302,G,3,0.23389837115773193,1.7673611111111112,1.508,1.0,0
Kepler-203 b,Kepler-203,1.0,3.0,Transit,2014.0,3.162691238,2.29,191.96932,1234.0,0.0424,G0 V,5949.0,0.937,1.013,-0.1,703.302,G,3,0.17938113508396034,3.2847222222222223,1.29,1.0,0
Kepler-203 b,Kepler-203,1.0,3.0,Transit,2014.0,3.162692075,2.3,191.96932,797.0,0.10086,G0 V,5871.24,1.07657,1.06,0.0481,703.302,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-203 c,Kepler-203,1.0,3.0,Transit,2014.0,5.370645868,2.14,191.96932,1034.0,0.0603,G0 V,5949.0,0.937,1.013,-0.1,703.302,G,3,0.2114040754007869,2.5902777777777777,1.1400000000000001,1.0,0
Kepler-203 c,Kepler-203,1.0,3.0,Transit,2014.0,5.370645868,2.14,191.96932,1034.0,0.0603,G0 V,5949.0,0.937,1.013,-0.1,703.302,G,3,0.2114040754007869,2.5902777777777777,1.1400000000000001,1.0,0
Kepler-203 c,Kepler-203,1.0,3.0,Transit,2014.0,5.370639542,2.54,191.96932,1096.0,0.0595,G0 V,5821.0,1.085,0.972,-0.02,703.302,G,3,0.18707129494907504,2.8055555555555554,1.54,1.0,0
Kepler-203 c,Kepler-203,1.0,3.0,Transit,2014.0,5.370639542,2.3,191.96932,797.0,0.10086,G0 V,5871.24,1.07657,1.06,0.0481,703.302,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-203 c,Kepler-203,1.0,3.0,Transit,2014.0,5.370639,2.1,191.96932,1018.0,0.06,G0 V,5924.0,0.91,1.01,-0.0039,703.302,G,3,0.21576266107281986,2.5347222222222223,1.1,1.0,0
Kepler-203 c,Kepler-203,1.0,3.0,Transit,2014.0,5.370647,2.47,191.96932,797.0,0.061,G0 V,5821.0,1.114,0.959,-0.0039,703.302,G,3,0.2359959356255531,1.7673611111111112,1.4700000000000002,1.0,0
Kepler-203 c,Kepler-203,1.0,3.0,Transit,2014.0,5.3706385514,2.3,191.96932,797.0,0.10086,G0 V,5871.24,1.07657,1.06,0.0481,703.302,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-203 c,Kepler-203,1.0,3.0,Transit,2014.0,5.3706416,2.3,191.96932,797.0,0.10086,G0 V,5871.24,1.07657,1.06,0.0481,703.302,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-203 c,Kepler-203,1.0,3.0,Transit,2014.0,10.3392924,2.441,191.96932,797.0,0.10086,G0 V,5887.0,1.041,0.959,-0.0039,703.302,G,3,0.23762219391291145,1.7673611111111112,1.4409999999999998,1.0,0
