pl_orbper,pl_rade,pl_eqt,st_teff,st_lum,pl_dens,pl_insol,st_met,st_spectype,st_spectral_score,pl_bmasse,sy_dist
5.37493491,1.81,1377.0,6765.0,-0.08124,1.307,849.39,0.21,Unknown,0.0,0,0
5.37493289,2.3,797.0,6658.99,0.75356,1.307,86.27,-0.0014,Unknown,0.0,0,0
5.37490067,2.3,797.0,6658.99,0.75356,1.307,86.27,-0.0014,Unknown,0.0,0,0
5.37493491,1.81,1377.0,6765.0,-0.08124,1.307,849.39,0.21,Unknown,0.0,0,0
5.374851,2.3,1320.0,6653.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
5.37493491,1.81,1377.0,6765.0,-0.08124,1.307,849.39,0.21,Unknown,0.0,0,0
5.37493491,2.11,797.0,6341.0,-0.08124,1.307,86.27,0.09,Unknown,0.0,0,0
10.3311664,2.258,797.0,6554.0,-0.08124,1.307,1366.477,-0.0014,Unknown,0.0,0,0
5.374669278,2.3,797.0,6658.99,0.75356,1.307,86.27,-0.0014,Unknown,0.0,0,0
5.374943,2.23,797.0,6171.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
5.37493491,2.201,797.0,6554.0,-0.08124,1.307,1159.1,-0.07,Unknown,0.0,0,0
5.37493289,2.12,1413.0,6167.0,-0.08124,1.307,942.35,-0.12,Unknown,0.0,0,0
8.586263799,2.3,797.0,6658.99,0.75356,1.307,86.27,-0.0014,Unknown,0.0,0,0
8.58598202,1.48,1178.0,6765.0,-0.08124,1.307,454.63,0.21,Unknown,0.0,0,0
8.58600968,2.3,797.0,6658.99,0.75356,1.307,86.27,-0.0014,Unknown,0.0,0,0
8.58600968,1.84,1208.0,6167.0,-0.08124,1.307,503.98,-0.12,Unknown,0.0,0,0
8.58598202,1.48,1178.0,6765.0,-0.08124,1.307,454.63,0.21,Unknown,0.0,0,0
8.58598202,1.804,797.0,6554.0,-0.08124,1.307,620.0,-0.07,Unknown,0.0,0,0
8.58598202,1.48,1178.0,6765.0,-0.08124,1.307,454.63,0.21,Unknown,0.0,0,0
10.3311664,1.954,797.0,6554.0,-0.08124,1.307,730.808,-0.0014,Unknown,0.0,0,0
8.58604,1.83,1133.0,6653.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
8.58598202,1.74,797.0,6341.0,-0.08124,1.307,86.27,0.09,Unknown,0.0,0,0
8.586004,1.85,797.0,6171.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
8.58586259,2.3,797.0,6658.99,0.75356,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.886885378,2.3,797.0,6658.99,0.75356,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.88688862,2.3,797.0,6658.99,0.75356,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.88689525,1.14,1533.0,6765.0,-0.08124,1.307,1306.8,0.21,Unknown,0.0,0,0
3.88689525,1.14,1533.0,6765.0,-0.08124,1.307,1306.8,0.21,Unknown,0.0,0,0
3.88689525,1.388,797.0,6554.0,-0.08124,1.307,1787.4,-0.07,Unknown,0.0,0,0
3.88688862,1.29,1574.0,6167.0,-0.08124,1.307,1448.04,-0.12,Unknown,0.0,0,0
10.3311664,1.375,797.0,6554.0,-0.08124,1.307,2099.752,-0.0014,Unknown,0.0,0,0
3.88689525,1.32,797.0,6341.0,-0.08124,1.307,86.27,0.09,Unknown,0.0,0,0
3.88689525,1.14,1533.0,6765.0,-0.08124,1.307,1306.8,0.21,Unknown,0.0,0,0
3.886831,1.25,1471.0,6653.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.619345,1.5,1164.0,5502.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.619312195,1.696,797.0,5594.0,-0.08124,1.307,424.0,0.37,Unknown,0.0,0,0
10.3311664,1.483,797.0,5594.0,-0.08124,1.307,460.656,-0.0014,Unknown,0.0,0,0
3.619308364,2.3,797.0,5502.0,0.00935,1.307,86.27,0.37,Unknown,0.0,0,0
3.619312195,1.72,1161.0,5497.0,-0.08124,1.307,429.26,0.36,Unknown,0.0,0,0
3.619312195,1.72,1161.0,5497.0,-0.08124,1.307,429.26,0.36,Unknown,0.0,0,0
3.619337,1.48,797.0,5502.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.619309734,2.3,797.0,5502.0,0.00935,1.307,86.27,0.37,Unknown,0.0,0,0
3.619312195,1.67,797.0,5542.0,-0.08124,1.307,86.27,0.31,Unknown,0.0,0,0
3.619309734,1.47,1156.0,5497.0,-0.08124,1.307,422.53,0.38,Unknown,0.0,0,0
3.619312195,1.72,1161.0,5497.0,-0.08124,1.307,429.26,0.36,Unknown,0.0,0,0
3.61930384,2.3,797.0,5502.0,0.00935,1.307,86.27,0.37,Unknown,0.0,0,0
44.699576,3.14,797.0,5502.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
44.699504,2.97,502.0,5497.0,-0.08124,1.307,15.05,0.36,Unknown,0.0,0,0
44.6996563,3.05,500.0,5497.0,-0.08124,1.307,14.81,0.38,Unknown,0.0,0,0
44.699504,2.97,502.0,5497.0,-0.08124,1.307,15.05,0.36,Unknown,0.0,0,0
44.699504,2.9,797.0,5542.0,-0.08124,1.307,86.27,0.31,Unknown,0.0,0,0
44.69962297,2.3,797.0,5502.0,0.00935,1.307,86.27,0.37,Unknown,0.0,0,0
44.6996563,2.3,797.0,5502.0,0.00935,1.307,86.27,0.37,Unknown,0.0,0,0
44.699504,2.97,502.0,5497.0,-0.08124,1.307,15.05,0.36,Unknown,0.0,0,0
10.3311664,3.074,797.0,5594.0,-0.08124,1.307,16.147,-0.0014,Unknown,0.0,0,0
44.699504,2.928,797.0,5594.0,-0.08124,1.307,14.9,0.37,Unknown,0.0,0,0
44.6991,3.19,501.0,5502.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
124.5244647,2.66,797.0,5542.0,-0.08124,1.307,86.27,0.31,Unknown,0.0,0,0
10.3311664,2.704,797.0,5594.0,-0.08124,1.307,4.118,-0.0014,Unknown,0.0,0,0
124.5244647,2.78,357.0,5497.0,-0.08124,1.307,3.84,0.36,Unknown,0.0,0,0
124.5245224,2.3,797.0,5502.0,0.00935,1.307,86.27,0.37,Unknown,0.0,0,0
124.5245224,2.69,356.0,5497.0,-0.08124,1.307,3.78,0.38,Unknown,0.0,0,0
124.5244647,2.78,357.0,5497.0,-0.08124,1.307,3.84,0.36,Unknown,0.0,0,0
124.5246982,2.3,797.0,5502.0,0.00935,1.307,86.27,0.37,Unknown,0.0,0,0
124.5244647,2.78,357.0,5497.0,-0.08124,1.307,3.84,0.36,Unknown,0.0,0,0
124.5244647,2.741,797.0,5594.0,-0.08124,1.307,3.8,0.37,Unknown,0.0,0,0
124.5249407,2.3,797.0,5502.0,0.00935,1.307,86.27,0.37,Unknown,0.0,0,0
124.5231,2.83,356.0,5502.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
10.3311664,2.601,797.0,5873.0,-0.08124,1.307,456.732,-0.0014,Unknown,0.0,0,0
4.585469504,2.3,797.0,5766.61,0.2139,1.307,86.27,0.361,Unknown,0.0,0,0
4.58545864,2.3,797.0,5766.61,0.2139,1.307,86.27,0.361,Unknown,0.0,0,0
4.585466823,2.81,797.0,5910.0,-0.08124,1.307,86.27,0.21,Unknown,0.0,0,0
4.585466823,2.64,1235.0,5778.0,-0.08124,1.307,550.5,0.4,Unknown,0.0,0,0
4.585466941,2.3,797.0,5766.61,0.2139,1.307,86.27,0.361,Unknown,0.0,0,0
4.585466823,2.64,1235.0,5778.0,-0.08124,1.307,550.5,0.4,Unknown,0.0,0,0
4.585466823,2.306,797.0,5873.0,-0.08124,1.307,445.7,0.36,Unknown,0.0,0,0
4.585512,2.95,797.0,5786.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
4.585466823,2.64,1235.0,5778.0,-0.08124,1.307,550.5,0.4,Unknown,0.0,0,0
4.585504,2.58,1225.0,5788.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
4.585466941,3.29,1307.0,5788.0,-0.08124,1.307,688.54,0.26,Unknown,0.0,0,0
22.71444582,3.37,797.0,5910.0,-0.08124,1.307,86.27,0.21,Unknown,0.0,0,0
22.714613,3.58,797.0,5786.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
22.714,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
22.71444582,3.21,725.0,5778.0,-0.08124,1.307,65.24,0.4,Unknown,0.0,0,0
22.71427963,2.3,797.0,5766.61,0.2139,1.307,86.27,0.361,Unknown,0.0,0,0
22.71444582,2.799,797.0,5873.0,-0.08124,1.307,52.7,0.36,Unknown,0.0,0,0
22.71443351,2.3,797.0,5766.61,0.2139,1.307,86.27,0.361,Unknown,0.0,0,0
22.71444582,3.21,725.0,5778.0,-0.08124,1.307,65.24,0.4,Unknown,0.0,0,0
22.71443351,4.01,766.0,5788.0,-0.08124,1.307,81.57,0.26,Unknown,0.0,0,0
22.71456,3.07,718.0,5788.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
22.71444582,3.21,725.0,5778.0,-0.08124,1.307,65.24,0.4,Unknown,0.0,0,0
22.71451538,2.3,797.0,5766.61,0.2139,1.307,86.27,0.361,Unknown,0.0,0,0
10.3311664,3.17,797.0,5873.0,-0.08124,1.307,54.105,-0.0014,Unknown,0.0,0,0
10.3311664,2.806,797.0,5873.0,-0.08124,1.307,20.01,-0.0014,Unknown,0.0,0,0
47.903645,2.81,797.0,5786.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
47.9035211,2.56,565.0,5778.0,-0.08124,1.307,24.12,0.4,Unknown,0.0,0,0
47.90371523,2.3,797.0,5766.61,0.2139,1.307,86.27,0.361,Unknown,0.0,0,0
47.903427,2.3,797.0,5766.61,0.2139,1.307,86.27,0.361,Unknown,0.0,0,0
47.9035211,2.56,565.0,5778.0,-0.08124,1.307,24.12,0.4,Unknown,0.0,0,0
47.90388093,2.3,797.0,5766.61,0.2139,1.307,86.27,0.361,Unknown,0.0,0,0
47.9035211,2.56,565.0,5778.0,-0.08124,1.307,24.12,0.4,Unknown,0.0,0,0
47.90421,2.67,561.0,5788.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
47.903427,3.55,598.0,5788.0,-0.08124,1.307,30.17,0.26,Unknown,0.0,0,0
47.9035211,2.81,797.0,5910.0,-0.08124,1.307,86.27,0.21,Unknown,0.0,0,0
47.9035211,2.232,797.0,5873.0,-0.08124,1.307,19.5,0.36,Unknown,0.0,0,0
47.904,2.51,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
289.864456,2.17,267.0,5642.0,-0.08124,1.307,1.21,-0.27,Unknown,0.0,0,0
289.864456,2.04,797.0,5698.0,-0.08124,1.307,86.27,-0.21,Unknown,0.0,0,0
10.3311664,2.25,797.0,5528.0,-0.08124,1.307,0.956,-0.0014,Unknown,0.0,0,0
289.864456,2.17,267.0,5642.0,-0.08124,1.307,1.21,-0.27,Unknown,0.0,0,0
289.864456,2.17,267.0,5642.0,-0.08124,1.307,1.21,-0.27,Unknown,0.0,0,0
289.8622,2.1,250.0,5510.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
289.8638764,2.3,797.0,5594.0,-0.19024,1.307,86.27,-0.27,Unknown,0.0,0,0
289.864067,2.3,797.0,5594.0,-0.19024,1.307,86.27,-0.27,Unknown,0.0,0,0
289.8623,2.38,262.0,5518.0,-0.102,14.7,86.27,-0.29,G,3.0,0,0
289.864067,2.34,257.0,5516.0,-0.08124,1.307,1.03,-0.26,Unknown,0.0,0,0
289.863876,2.1,279.0,5596.0,-0.08124,5.2,1.013,-0.255,Unknown,0.0,0,0
4.159817122,0.83,805.0,4709.0,-0.08124,1.307,99.31,-0.08,Unknown,0.0,0,0
4.159816554,0.86,759.0,4499.0,-0.08124,1.307,78.4,-0.26,Unknown,0.0,0,0
4.159817122,0.83,805.0,4709.0,-0.08124,1.307,99.31,-0.08,Unknown,0.0,0,0
4.159817122,0.83,805.0,4709.0,-0.08124,1.307,99.31,-0.08,Unknown,0.0,0,0
4.159816554,2.3,797.0,4457.96,-0.67594,1.307,86.27,-0.1738,Unknown,0.0,0,0
4.159817122,0.77,797.0,4591.0,-0.08124,1.307,86.27,-0.31,Unknown,0.0,0,0
4.159817122,0.834,797.0,4665.0,-0.08124,1.307,95.9,-0.01,Unknown,0.0,0,0
10.3311664,0.872,797.0,4500.0,-0.72125,1.307,92.397,-0.0014,Unknown,0.0,0,0
4.159821,0.81,789.0,4689.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
4.159824494,2.3,797.0,4457.96,-0.67594,1.307,86.27,-0.1738,Unknown,0.0,0,0
4.159807,0.81,797.0,4632.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
10.3311664,0.922,797.0,4665.0,-0.08124,1.307,105.001,-0.0014,Unknown,0.0,0,0
4.159817122,0.834,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
4.15982196,2.3,797.0,4457.96,-0.67594,1.307,86.27,-0.1738,Unknown,0.0,0,0
9.034195469,1.63,622.0,4709.0,-0.08124,1.307,35.28,-0.08,Unknown,0.0,0,0
9.034195469,1.63,622.0,4709.0,-0.08124,1.307,35.28,-0.08,Unknown,0.0,0,0
9.034208,1.64,607.0,4689.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
10.3311664,1.774,797.0,4500.0,-0.72125,1.307,32.873,-0.0014,Unknown,0.0,0,0
9.034190783,1.8,586.0,4499.0,-0.08124,1.307,27.87,-0.26,Unknown,0.0,0,0
10.3311664,1.929,797.0,4665.0,-0.08124,1.307,37.321,-0.0014,Unknown,0.0,0,0
9.034195469,1.53,797.0,4591.0,-0.08124,1.307,86.27,-0.31,Unknown,0.0,0,0
9.034199,1.57,797.0,4632.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
9.034209632,2.3,797.0,4457.96,-0.67594,1.307,86.27,-0.1738,Unknown,0.0,0,0
9.034190783,2.3,797.0,4457.96,-0.67594,1.307,86.27,-0.1738,Unknown,0.0,0,0
9.03419765,2.3,797.0,4457.96,-0.67594,1.307,86.27,-0.1738,Unknown,0.0,0,0
9.034195469,1.63,622.0,4709.0,-0.08124,1.307,35.28,-0.08,Unknown,0.0,0,0
9.034195469,1.628,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
9.034195469,1.628,797.0,4665.0,-0.08124,1.307,34.1,-0.01,Unknown,0.0,0,0
10.3311664,0.964,797.0,4665.0,-0.08124,1.307,8.208,-0.0014,Unknown,0.0,0,0
28.1224393,2.3,797.0,4457.96,-0.67594,1.307,86.27,-0.1738,Unknown,0.0,0,0
28.1224655,1.03,426.0,4709.0,-0.08124,1.307,7.76,-0.08,Unknown,0.0,0,0
28.1224655,1.03,426.0,4709.0,-0.08124,1.307,7.76,-0.08,Unknown,0.0,0,0
28.12236175,2.3,797.0,4457.96,-0.67594,1.307,86.27,-0.1738,Unknown,0.0,0,0
28.1224655,0.97,797.0,4591.0,-0.08124,1.307,86.27,-0.31,Unknown,0.0,0,0
28.1224655,1.027,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
28.12254795,2.3,797.0,4457.96,-0.67594,1.307,86.27,-0.1738,Unknown,0.0,0,0
28.1224393,0.9,401.0,4499.0,-0.08124,1.307,6.13,-0.26,Unknown,0.0,0,0
28.1224655,1.03,426.0,4709.0,-0.08124,1.307,7.76,-0.08,Unknown,0.0,0,0
10.3311664,0.949,797.0,4500.0,-0.72125,1.307,7.27,-0.0014,Unknown,0.0,0,0
28.1224655,1.027,797.0,4665.0,-0.08124,1.307,7.5,-0.01,Unknown,0.0,0,0
28.12296,0.88,416.0,4689.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
28.122397,0.98,797.0,4632.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
45.9027566,1.321,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
45.9027566,1.321,797.0,4665.0,-0.08124,1.307,3.9,-0.01,Unknown,0.0,0,0
45.9027566,1.25,797.0,4591.0,-0.08124,1.307,86.27,-0.31,Unknown,0.0,0,0
45.90403,1.18,353.0,4689.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
45.902733,1.33,797.0,4632.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
10.3311664,1.272,797.0,4665.0,-0.08124,1.307,4.274,-0.0014,Unknown,0.0,0,0
45.90272529,2.3,797.0,4457.96,-0.67594,1.307,86.27,-0.1738,Unknown,0.0,0,0
45.9027566,1.32,362.0,4709.0,-0.08124,1.307,4.04,-0.08,Unknown,0.0,0,0
45.9027566,1.32,362.0,4709.0,-0.08124,1.307,4.04,-0.08,Unknown,0.0,0,0
45.90324897,2.3,797.0,4457.96,-0.67594,1.307,86.27,-0.1738,Unknown,0.0,0,0
45.9029768,2.3,797.0,4457.96,-0.67594,1.307,86.27,-0.1738,Unknown,0.0,0,0
45.9029768,1.18,341.0,4499.0,-0.08124,1.307,3.19,-0.26,Unknown,0.0,0,0
45.9027566,1.32,362.0,4709.0,-0.08124,1.307,4.04,-0.08,Unknown,0.0,0,0
10.3311664,1.273,797.0,4500.0,-0.72125,1.307,3.761,-0.0014,Unknown,0.0,0,0
10.3311664,1.587,797.0,5260.0,-0.08124,1.307,308.885,-0.0014,Unknown,0.0,0,0
2.795894073,1.524,797.0,5260.0,-0.08124,1.307,297.2,0.04,Unknown,0.0,0,0
2.795894073,1.49,1082.0,5280.0,-0.08124,1.307,323.94,-0.42,Unknown,0.0,0,0
2.79589054,2.3,797.0,5284.79,-0.40429,1.307,86.27,0.0616,Unknown,0.0,0,0
2.79590004,1.66,1090.0,5244.0,-0.08124,1.307,333.31,-0.04,Unknown,0.0,0,0
2.796,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
2.795906,1.71,797.0,5243.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
2.79590004,2.3,797.0,5284.79,-0.40429,1.307,86.27,0.0616,Unknown,0.0,0,0
2.795882441,2.3,797.0,5284.79,-0.40429,1.307,86.27,0.0616,Unknown,0.0,0,0
2.795894073,1.61,797.0,5296.0,-0.08124,1.307,86.27,-0.02,Unknown,0.0,0,0
2.795902,1.56,1111.0,5324.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
2.795894073,1.49,1082.0,5280.0,-0.08124,1.307,323.94,-0.42,Unknown,0.0,0,0
2.7959,2.3,797.0,5613.0,-0.08124,0.19,86.27,-0.0014,Unknown,0.0,0,0
2.795894073,1.49,1082.0,5280.0,-0.08124,1.307,323.94,-0.42,Unknown,0.0,0,0
5.6905861,2.96,875.0,5324.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
5.69059163,3.1,860.0,5244.0,-0.08124,1.307,129.31,-0.04,Unknown,0.0,0,0
5.690584519,2.75,854.0,5280.0,-0.08124,1.307,125.55,-0.42,Unknown,0.0,0,0
5.690592,2.3,797.0,5613.0,-0.08124,1.94,86.27,-0.0014,Unknown,0.0,0,0
5.690593602,2.3,797.0,5284.79,-0.40429,1.307,86.27,0.0616,Unknown,0.0,0,0
10.3311664,2.963,797.0,5260.0,-0.08124,1.307,119.836,-0.0014,Unknown,0.0,0,0
5.69058638,2.3,797.0,5284.79,-0.40429,1.307,86.27,0.0616,Unknown,0.0,0,0
5.690584519,2.96,797.0,5296.0,-0.08124,1.307,86.27,-0.02,Unknown,0.0,0,0
5.690584519,2.75,854.0,5280.0,-0.08124,1.307,125.55,-0.42,Unknown,0.0,0,0
5.69059163,2.3,797.0,5284.79,-0.40429,1.307,86.27,0.0616,Unknown,0.0,0,0
5.690584519,2.75,854.0,5280.0,-0.08124,1.307,125.55,-0.42,Unknown,0.0,0,0
5.690586,2.93,797.0,5243.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
5.691,2.68,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
5.690584519,2.808,797.0,5260.0,-0.08124,1.307,115.6,0.04,Unknown,0.0,0,0
10.041555,2.81,723.0,5324.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
10.04157214,2.3,797.0,5284.79,-0.40429,1.307,86.27,0.0616,Unknown,0.0,0,0
10.3311664,2.835,797.0,5260.0,-0.08124,1.307,56.293,-0.0014,Unknown,0.0,0,0
10.04156852,2.52,706.0,5280.0,-0.08124,1.307,58.77,-0.42,Unknown,0.0,0,0
10.04156852,2.52,706.0,5280.0,-0.08124,1.307,58.77,-0.42,Unknown,0.0,0,0
10.04156852,2.52,706.0,5280.0,-0.08124,1.307,58.77,-0.42,Unknown,0.0,0,0
10.04156,2.73,797.0,5243.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
10.04156549,2.3,797.0,5284.79,-0.40429,1.307,86.27,0.0616,Unknown,0.0,0,0
10.041572,2.3,797.0,5613.0,-0.08124,0.9,86.27,-0.0014,Unknown,0.0,0,0
10.04157214,2.97,712.0,5244.0,-0.08124,1.307,60.74,-0.04,Unknown,0.0,0,0
10.04157503,2.3,797.0,5284.79,-0.40429,1.307,86.27,0.0616,Unknown,0.0,0,0
10.04156852,2.572,797.0,5260.0,-0.08124,1.307,54.1,0.04,Unknown,0.0,0,0
10.04156852,2.78,797.0,5296.0,-0.08124,1.307,86.27,-0.02,Unknown,0.0,0,0
18.36974658,3.58,582.0,5244.0,-0.08124,1.307,27.14,-0.04,Unknown,0.0,0,0
18.3697231,2.69,797.0,5296.0,-0.08124,1.307,86.27,-0.02,Unknown,0.0,0,0
18.369917,2.63,797.0,5243.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
18.370081,3.05,591.0,5324.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
18.369747,2.3,797.0,5613.0,-0.08124,0.57,86.27,-0.0014,Unknown,0.0,0,0
18.36974658,2.3,797.0,5284.79,-0.40429,1.307,86.27,0.0616,Unknown,0.0,0,0
18.3697231,2.43,577.0,5280.0,-0.08124,1.307,26.27,-0.42,Unknown,0.0,0,0
18.3697231,2.43,577.0,5280.0,-0.08124,1.307,26.27,-0.42,Unknown,0.0,0,0
10.3311664,3.415,797.0,5260.0,-0.08124,1.307,25.156,-0.0014,Unknown,0.0,0,0
18.3697231,2.482,797.0,5260.0,-0.08124,1.307,24.2,0.04,Unknown,0.0,0,0
18.3697231,2.43,577.0,5280.0,-0.08124,1.307,26.27,-0.42,Unknown,0.0,0,0
18.36980907,2.3,797.0,5284.79,-0.40429,1.307,86.27,0.0616,Unknown,0.0,0,0
18.36971824,2.3,797.0,5284.79,-0.40429,1.307,86.27,0.0616,Unknown,0.0,0,0
3.936981,3.16,797.0,5433.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.936993144,3.36,1004.0,5431.0,-0.08124,1.307,240.16,0.12,Unknown,0.0,0,0
3.936993144,2.3,797.0,5154.0,-0.33784,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.9369952,3.0,955.0,5342.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.936993706,3.19,1004.0,5431.0,-0.08124,1.307,240.16,0.12,Unknown,0.0,0,0
10.3311664,3.246,797.0,5315.0,-0.08124,1.307,206.769,-0.0014,Unknown,0.0,0,0
3.936995461,2.3,797.0,5154.0,-0.33784,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.93699478,2.3,797.0,5154.0,-0.33784,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.936993706,3.19,1004.0,5431.0,-0.08124,1.307,240.16,0.12,Unknown,0.0,0,0
3.936993706,3.2,797.0,5295.0,-0.08124,1.307,86.27,0.05,Unknown,0.0,0,0
3.936993706,3.028,797.0,5315.0,-0.08124,1.307,201.2,0.33,Unknown,0.0,0,0
3.936993706,3.19,1004.0,5431.0,-0.08124,1.307,240.16,0.12,Unknown,0.0,0,0
10.088813,4.4,694.0,5342.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
10.08881066,2.3,797.0,5154.0,-0.33784,1.307,86.27,-0.0014,Unknown,0.0,0,0
10.08879697,4.75,797.0,5295.0,-0.08124,1.307,86.27,0.05,Unknown,0.0,0,0
10.08881066,4.71,734.0,5431.0,-0.08124,1.307,68.62,0.12,Unknown,0.0,0,0
10.08879697,4.576,797.0,5315.0,-0.08124,1.307,57.5,0.33,Unknown,0.0,0,0
10.08879697,4.81,734.0,5431.0,-0.08124,1.307,68.62,0.12,Unknown,0.0,0,0
10.08879697,4.81,734.0,5431.0,-0.08124,1.307,68.62,0.12,Unknown,0.0,0,0
10.08879697,4.81,734.0,5431.0,-0.08124,1.307,68.62,0.12,Unknown,0.0,0,0
10.08880336,2.3,797.0,5154.0,-0.33784,1.307,86.27,-0.0014,Unknown,0.0,0,0
10.3311664,4.555,797.0,5315.0,-0.08124,1.307,59.076,-0.0014,Unknown,0.0,0,0
10.08881,4.64,797.0,5433.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
10.08879895,2.3,797.0,5154.0,-0.33784,1.307,86.27,-0.0014,Unknown,0.0,0,0
28.08193595,2.3,797.0,5154.0,-0.33784,1.307,86.27,-0.0014,Unknown,0.0,0,0
28.08194365,3.74,797.0,5295.0,-0.08124,1.307,86.27,0.05,Unknown,0.0,0,0
28.08209,3.3,494.0,5342.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
28.08194365,3.75,522.0,5431.0,-0.08124,1.307,17.52,0.12,Unknown,0.0,0,0
10.3311664,3.513,797.0,5315.0,-0.08124,1.307,15.087,-0.0014,Unknown,0.0,0,0
28.08194365,3.75,522.0,5431.0,-0.08124,1.307,17.52,0.12,Unknown,0.0,0,0
28.081912,3.69,797.0,5433.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
28.08194365,3.75,522.0,5431.0,-0.08124,1.307,17.52,0.12,Unknown,0.0,0,0
28.08196251,2.3,797.0,5154.0,-0.33784,1.307,86.27,-0.0014,Unknown,0.0,0,0
28.08185982,3.63,522.0,5431.0,-0.08124,1.307,17.52,0.12,Unknown,0.0,0,0
28.08194365,3.563,797.0,5315.0,-0.08124,1.307,14.7,0.33,Unknown,0.0,0,0
28.08185982,2.3,797.0,5154.0,-0.33784,1.307,86.27,-0.0014,Unknown,0.0,0,0
7.38441403,1.8,961.0,5825.0,-0.08124,1.307,201.63,-0.22,Unknown,0.0,0,0
10.3311664,3.18,797.0,5697.0,-0.08124,1.307,444.053,-0.0014,Unknown,0.0,0,0
7.38402,1.64,964.0,5832.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
7.384430535,2.3,797.0,5803.0,0.37128,1.307,86.27,0.19,Unknown,0.0,0,0
7.38441403,1.7,797.0,5746.0,-0.08124,1.307,86.27,0.02,Unknown,0.0,0,0
7.38443269,2.42,1042.0,5814.0,-0.08124,1.307,278.67,0.16,Unknown,0.0,0,0
7.38441403,2.823,797.0,5697.0,-0.08124,1.307,414.4,0.1,Unknown,0.0,0,0
7.38449,2.99,797.0,5613.0,-0.08124,1.54,86.27,-0.0014,Unknown,0.0,0,0
7.38441403,1.8,961.0,5825.0,-0.08124,1.307,201.63,-0.22,Unknown,0.0,0,0
7.384108,1.69,797.0,5829.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
