pl_rade,pl_eqt,pl_orbper,stellar_compatibility,st_spectype_simple,Habitability_Probability
3.25,653.0,11.00815926,-5187.5,G,0.9659846463393261
2.2,690.0,13.59053,-5366.5,G,0.9659846463393261
2.32,658.0,23.228555,-6002.5,G,0.9659846463393261
2.91,677.0,14.13176026,-5624.5,G,0.9659846463393261
2.1,708.0,19.7830259,-5745.5,G,0.9659846463393261
2.67,770.0,11.92976844,-5829.5,G,0.9659846463393261
2.89,674.0,18.74656,-5954.5,G,0.9659846463393261
1.56,557.0,18.5010197,-5241.5,G,0.9659846463393261
2.47,768.0,18.01621096,-6243.5,G,0.9659846463393261
1.89,606.0,15.9314739,-5383.5,G,0.9659846463393261
8.0,768.0,12.874711418,-5924.5,G,0.9659846463393261
2.8,763.0,12.19138811,-5514.5,G,0.9659846463393261
2.67,691.0,21.3587621,-6168.5,G,0.9659846463393261
2.72,549.0,21.80451088,-5509.5,G,0.9659846463393261
2.6,704.0,9.98969327,-5254.5,G,0.9659846463393261
2.95,656.0,16.54967098,-5370.5,G,0.9659846463393261
2.33,694.0,14.64627064,-5715.5,G,0.9659846463393261
1.77,596.0,15.9314412,-5378.5,G,0.9659846463393261
2.62,646.0,17.79002419,-5731.5,G,0.9659846463393261
3.87,702.0,23.64219092,-5987.5,G,0.9659846463393261
1.56,557.0,18.5010197,-5241.5,G,0.9659846463393261
3.77,762.0,14.78769446,-5823.5,G,0.9659846463393261
7.89,731.0,23.65369415,-5737.5,G,0.9659846463393261
1.96,743.0,7.064256441,-5077.5,G,0.9659846463393261
1.52,639.0,13.97946561,-5353.5,G,0.9659846463393261
2.42,637.0,25.85501786,-6120.5,G,0.9659846463393261
5.4,686.0,20.88977,-5623.5,G,0.9659846463393261
2.6,613.0,17.13263989,-5487.5,G,0.9659846463393261
2.3,605.0,21.34735,-5734.5,G,0.9659846463393261
3.39,603.0,18.49235668,-5287.5,G,0.9659846463393261
2.7,655.0,17.79001678,-5567.5,G,0.9659846463393261
2.14,775.0,24.31058,-5895.5,G,0.9659846463393261
2.79,669.0,10.37168453,-5172.5,G,0.9659846463393261
2.53,531.0,20.13493,-5218.5,G,0.9659846463393261
5.07911,668.0,15.4658691,-5479.3,G,0.9659846463393261
2.73,741.0,13.339079,-5615.5,G,0.9659846463393261
2.74,734.0,12.56096618,-5557.5,G,0.9659846463393261
2.66,677.0,12.3935651,-5555.5,G,0.9659846463393261
2.68,590.0,16.73865956,-5104.5,G,0.9659846463393261
2.43,735.0,19.74732846,-6171.5,G,0.9659846463393261
2.6,535.0,26.85336,-5309.5,G,0.9659846463393261
5.72,656.0,15.335244,-5397.5,G,0.9659846463393261
5.20315158,602.99,24.283377,-5682.5,G,0.9659846463393261
24.0,611.0,15.93134,-5424.5,G,0.9659846463393261
11.3547,739.0,20.9108406,-6406.5,G,0.9659846463393261
2.6,706.0,21.21708973,-6189.5,G,0.9659846463393261
2.4,544.0,26.67568,-5611.5,G,0.9659846463393261
2.64,731.0,11.4634736,-5639.5,G,0.9659846463393261
2.51948,751.0,16.5379864,-5779.5,G,0.9659846463393261
5.0,533.0,20.47735749,-5092.5,G,0.9659846463393261
3.25485,735.0,13.0791581,-5451.5,G,0.9659846463393261
5.09,635.0,16.067541,-5289.5,G,0.9659846463393261
12.26639677,650.43,15.26646581815,-5419.32,G,0.9659846463393261
2.2,747.0,9.92672514,-5541.5,G,0.9659846463393261
2.8,572.0,25.56294,-5997.5,G,0.9659846463393261
3.09,777.0,10.35533177,-5499.5,G,0.9659846463393261
2.70502784,603.66,27.59207175355,-5737.5,G,0.9659846463393261
1.82,675.0,19.78297415,-6015.5,G,0.9659846463393261
2.13,764.0,9.286968825,-5541.5,G,0.9659846463393261
2.18,584.0,22.79021423,-5630.5,G,0.9659846463393261
2.66,724.0,14.08826442,-5851.5,G,0.9659846463393261
9.36407,709.0,6.2996307,-5135.5,G,0.9659846463393261
2.75,724.0,14.08827448,-5851.5,G,0.9659846463393261
3.5,747.0,16.877342,-5721.5,G,0.9659846463393261
2.6,756.0,9.029305,-5329.5,G,0.9659846463393261
2.53826377,779.17,15.3886606556,-6099.5,G,0.9659846463393261
2.15,759.0,13.23356008,-5856.5,G,0.9659846463393261
2.615,600.0,25.71268,-5611.5,G,0.9659846463393261
2.16,736.0,20.0711504,-6084.5,G,0.9659846463393261
1.6,651.0,25.09858,-6093.5,G,0.9659846463393261
2.37,551.0,21.8634638,-5381.5,G,0.9659846463393261
2.87,634.0,11.94014029,-5070.5,G,0.9659846463393261
2.58229101,622.31,20.543847,-5632.5,G,0.9659846463393261
2.85,774.0,15.74957994,-6176.5,G,0.9659846463393261
2.41,755.0,19.5777657,-5837.5,G,0.9659846463393261
2.0,645.0,24.33556,-6084.5,G,0.9659846463393261
2.57,757.0,9.02930689,-5347.5,G,0.9659846463393261
1.86,625.0,11.94019101,-5071.5,G,0.9659846463393261
1.92,785.0,15.66057659,-6330.5,G,0.9659846463393261
2.81,679.0,17.44490636,-5566.5,G,0.9659846463393261
4.7,588.0,26.44435456,-5737.5,G,0.9659846463393261
2.85,774.0,15.74957994,-6176.5,G,0.9659846463393261
2.32,568.0,17.46087931,-5101.5,G,0.9659846463393261
2.37,749.0,16.71987223,-6106.5,G,0.9659846463393261
5.67,568.0,24.66459711,-5186.5,G,0.9659846463393261
2.28,782.0,10.045569313,-5689.5,G,0.9659846463393261
9.41,669.0,10.506825646,-5120.5,G,0.9659846463393261
2.7,616.0,15.94251522,-5374.5,G,0.9659846463393261
1.91,653.0,25.4338197,-6075.5,G,0.9659846463393261
3.08,703.0,19.30563,-5659.5,G,0.9659846463393261
2.43,735.0,19.74732846,-6171.5,G,0.9659846463393261
2.7,616.0,15.94251522,-5374.5,G,0.9659846463393261
1.53,689.0,23.2218189,-6120.5,G,0.9659846463393261
11.31,686.0,15.358768403,-5698.5,G,0.9659846463393261
2.2,736.0,7.964294,-5097.5,G,0.9659846463393261
1.76,725.0,13.56315,-5833.5,G,0.9659846463393261
3.33,546.0,22.18432708,-5155.5,G,0.9659846463393261
2.64,598.0,15.65558,-5146.5,G,0.9659846463393261
2.21,641.0,27.6652847,-6034.5,G,0.9659846463393261
2.8,767.0,14.00640607,-5881.5,G,0.9659846463393261
2.1,505.0,24.2204192,-5163.5,G,0.9659846463393261
2.85,660.0,27.50867519,-5882.5,G,0.9659846463393261
2.28,559.0,20.0261412,-5235.5,G,0.9659846463393261
2.29,602.0,21.38521506,-5653.5,G,0.9659846463393261
1.92,723.0,15.03366571,-5520.5,G,0.9659846463393261
2.94,613.0,20.8342947,-5511.5,G,0.9659846463393261
3.49,752.0,17.471291,-5782.5,G,0.9659846463393261
4.43,614.0,16.080657264,-5301.5,G,0.9659846463393261
2.9,595.0,23.6421965,-5748.5,G,0.9659846463393261
2.46,746.0,8.18086953,-5206.5,G,0.9659846463393261
4.22,720.0,19.9865916,-5498.5,G,0.9659846463393261
2.35,707.0,25.9340674,-6320.5,G,0.9659846463393261
4.62115423,766.21,12.51861,-5803.5,G,0.9659846463393261
1.53,689.0,23.2218189,-6120.5,G,0.9659846463393261
1.9,552.0,24.1738579,-5532.5,G,0.9659846463393261
2.2,584.0,13.82139306,-5194.5,G,0.9659846463393261
1.82,677.0,22.70816791,-6168.5,G,0.9659846463393261
5.71,625.0,23.65368621,-5856.5,G,0.9659846463393261
1.8,758.0,17.35848,-6112.5,G,0.9659846463393261
1.68,653.0,12.00095,-5273.5,G,0.9659846463393261
2.88,667.0,25.8730914,-6034.5,G,0.9659846463393261
3.85,771.0,13.69942266,-5539.5,G,0.9659846463393261
2.21,570.0,15.95545002,-5106.5,G,0.9659846463393261
1.58,508.0,26.6757054,-5498.5,G,0.9659846463393261
1.53,783.0,14.42735088,-5927.5,G,0.9659846463393261
2.92,632.0,18.82747265,-5685.5,G,0.9659846463393261
6.59307857,782.72,7.9177855286,-5320.5,G,0.9659846463393261
2.54,692.0,12.69906,-5601.5,G,0.9659846463393261
2.3,636.0,27.4345883,-6026.5,G,0.9659846463393261
2.44,630.0,18.39628156,-5468.5,G,0.9659846463393261
2.95,684.0,23.3594822,-6242.5,G,0.9659846463393261
2.11,713.0,15.77980122,-5939.5,G,0.9659846463393261
2.47,596.0,17.73842886,-5103.5,G,0.9659846463393261
1.8,767.0,13.14497566,-5694.5,G,0.9659846463393261
4.34,690.0,9.439460801,-5092.5,G,0.9659846463393261
1.84,636.0,11.11990653,-5072.5,G,0.9659846463393261
3.3,682.0,19.446313,-5836.5,G,0.9659846463393261
2.98,643.0,15.22895698,-5458.5,G,0.9659846463393261
1.82,647.0,24.3347127,-6089.5,G,0.9659846463393261
2.2,583.0,25.2033,-5794.5,G,0.9659846463393261
1.81908,580.0,14.6503935,-5857.95,G,0.9659846463393261
1.59,652.0,12.05707239,-5406.5,G,0.9659846463393261
4.60975453,429.66,10.3392924,-5327.13,G,0.9659846463393261
1.88,706.0,12.51353325,-5433.5,G,0.9659846463393261
4.04,657.0,20.5498184,-5686.5,G,0.9659846463393261
2.4,573.0,26.9644317,-5752.5,G,0.9659846463393261
2.41,641.0,14.03490255,-5256.5,G,0.9659846463393261
2.08,766.0,11.72291212,-5548.5,G,0.9659846463393261
3.6,663.0,20.549751,-5985.5,G,0.9659846463393261
2.05,627.0,23.66834,-5709.5,G,0.9659846463393261
1.8,607.0,21.0907758,-5720.5,G,0.9659846463393261
2.76,544.0,26.85328322,-5327.5,G,0.9659846463393261
1.97,775.0,12.24764145,-5939.5,G,0.9659846463393261
2.3,720.0,10.72,-5328.5,G,0.9659846463393261
2.73,718.0,25.67212848,-6129.5,G,0.9659846463393261
2.98,643.0,15.22895698,-5458.5,G,0.9659846463393261
2.86,615.0,22.631964,-5517.5,G,0.9659846463393261
2.86350851,722.28,12.27724442374,-5765.5,G,0.9659846463393261
5.0,533.0,20.47735749,-5092.5,G,0.9659846463393261
2.57,640.0,19.17891293,-5765.5,G,0.9659846463393261
1.91,653.0,25.4338197,-6075.5,G,0.9659846463393261
2.34,625.0,20.49041,-5679.5,G,0.9659846463393261
2.53,781.0,9.287009,-5539.5,G,0.9659846463393261
3.6,765.0,16.51395,-5868.5,G,0.9659846463393261
2.01,642.0,12.49341307,-5191.5,G,0.9659846463393261
2.66,633.0,25.7626846,-5737.5,G,0.9659846463393261
1.77,704.0,14.87712,-5839.5,G,0.9659846463393261
2.76,544.0,26.85328322,-5327.5,G,0.9659846463393261
2.82,598.0,25.7124,-5370.5,G,0.9659846463393261
2.22,766.0,17.98012,-6312.5,G,0.9659846463393261
1.55,741.0,12.64504291,-5605.5,G,0.9659846463393261
2.38506569,734.31,8.02154,-5104.5,G,0.9659846463393261
2.17,781.0,17.1369543,-6215.5,G,0.9659846463393261
2.87,595.0,20.83424726,-5535.5,G,0.9659846463393261
3.87,702.0,23.64219092,-5987.5,G,0.9659846463393261
2.5,690.0,23.35986,-6246.5,G,0.9659846463393261
1.94,778.0,8.83929462,-5328.5,G,0.9659846463393261
2.8,701.0,12.39343,-5603.5,G,0.9659846463393261
2.0,680.0,22.70801,-6166.5,G,0.9659846463393261
2.9,700.0,18.64929678,-6077.5,G,0.9659846463393261
2.02,693.0,23.8990296,-5788.5,G,0.9659846463393261
1.93,504.0,25.94199,-5132.5,G,0.9659846463393261
3.19,752.0,16.87727414,-5778.5,G,0.9659846463393261
2.86,667.0,13.2217576,-5235.5,G,0.9659846463393261
2.74,595.0,20.83426731,-5535.5,G,0.9659846463393261
2.6,624.0,19.25416,-5712.5,G,0.9659846463393261
4.53,613.0,16.23952,-5188.5,G,0.9659846463393261
2.64,731.0,11.4634736,-5639.5,G,0.9659846463393261
2.1,568.0,18.73577127,-5186.5,G,0.9659846463393261
2.4,545.0,20.72874,-5172.5,G,0.9659846463393261
2.0,667.0,25.4337864,-5804.5,G,0.9659846463393261
2.26,776.0,25.0823402,-6427.5,G,0.9659846463393261
2.57,600.0,25.2034787,-5829.5,G,0.9659846463393261
1.59,698.0,13.14496741,-5409.5,G,0.9659846463393261
2.34,783.0,10.61369479,-5815.5,G,0.9659846463393261
2.13,681.0,13.64618192,-5573.5,G,0.9659846463393261
3.1,703.0,18.64895,-6084.5,G,0.9659846463393261
1.9,552.0,24.1738579,-5532.5,G,0.9659846463393261
2.3,71.0,10.3392924,-5611.5,G,0.9659846463393261
2.42,785.0,10.68757479,-5781.5,G,0.9659846463393261
3.05,640.0,22.0459163,-5898.5,G,0.9659846463393261
2.24,583.0,16.00460392,-5178.5,G,0.9659846463393261
2.4,514.0,26.41045478,-5441.5,G,0.9659846463393261
2.02,693.0,23.8990296,-5788.5,G,0.9659846463393261
2.17,772.0,14.48585199,-5739.5,G,0.9659846463393261
4.4,631.0,24.81093193,-6084.5,G,0.9659846463393261
2.03,569.0,16.00451,-5124.5,G,0.9659846463393261
1.84,773.0,15.28469497,-6168.5,G,0.9659846463393261
8.675766,650.0,12.4551225,-5280.5,G,0.9659846463393261
2.32,536.0,22.36646466,-5393.5,G,0.9659846463393261
2.8,713.0,15.5949,-5878.5,G,0.9659846463393261
2.26,578.0,24.2762373,-5733.5,G,0.9659846463393261
2.04,732.0,19.79191978,-6275.5,G,0.9659846463393261
3.11,733.0,13.69941722,-5855.5,G,0.9659846463393261
2.8,782.0,26.1363443,-6186.5,G,0.9659846463393261
2.09,547.0,24.67464211,-5458.5,G,0.9659846463393261
1.97,775.0,12.24764145,-5939.5,G,0.9659846463393261
2.6,676.0,24.31587,-6228.5,G,0.9659846463393261
1.91,653.0,25.4338197,-6075.5,G,0.9659846463393261
2.95,563.0,18.11993039,-5194.5,G,0.9659846463393261
1.58,577.0,25.886129,-5504.5,G,0.9659846463393261
3.47,729.0,14.83339324,-5774.5,G,0.9659846463393261
2.75,731.0,21.05349939,-5749.5,G,0.9659846463393261
7.19,619.0,20.172023866,-5273.5,G,0.9659846463393261
2.21,666.0,23.8992,-5554.5,G,0.9659846463393261
1.63,726.0,9.06689421,-5140.5,G,0.9659846463393261
3.04,657.0,19.25404023,-5796.5,G,0.9659846463393261
4.4,694.0,10.088813,-5340.5,G,0.9659846463393261
2.1,569.0,20.74011,-5229.5,G,0.9659846463393261
1.6,694.0,16.83192,-5780.5,G,0.9659846463393261
2.24,649.0,27.08216,-6000.5,G,0.9659846463393261
4.4,631.0,24.81093193,-6084.5,G,0.9659846463393261
1.73,746.0,14.53261362,-6001.5,G,0.9659846463393261
3.06,763.0,23.66836427,-5753.5,G,0.9659846463393261
1.8,750.0,12.12665,-5824.5,G,0.9659846463393261
4.60346552,699.16,21.99036193738,-5292.5,G,0.9659846463393261
2.33,701.0,18.87064068,-6101.5,G,0.9659846463393261
3.4,702.0,16.92342126,-5784.5,G,0.9659846463393261
4.96046,705.0,12.72038,-6210.5,G,0.9659846463393261
2.15,759.0,13.23356008,-5856.5,G,0.9659846463393261
3.01,768.0,9.94603603,-5567.5,G,0.9659846463393261
3.134,634.0,20.66093,-5269.5,G,0.9659846463393261
3.3,600.0,18.492336,-5283.5,G,0.9659846463393261
1.92,782.0,8.18739443,-5249.5,G,0.9659846463393261
2.82,505.0,24.5709023,-5093.5,G,0.9659846463393261
2.51,579.0,15.90686437,-5073.5,G,0.9659846463393261
2.06,583.0,22.18329658,-5841.5,G,0.9659846463393261
2.27,698.0,19.12947337,-6059.5,G,0.9659846463393261
3.24,681.0,19.44639139,-5813.5,G,0.9659846463393261
3.07,625.0,20.4904029,-5679.5,G,0.9659846463393261
2.72,757.0,9.0293089,-5347.5,G,0.9659846463393261
1.76,660.0,20.4071345,-5821.5,G,0.9659846463393261
5.12,658.0,18.009314436,-5813.5,G,0.9659846463393261
1.76,759.0,14.5596237,-5957.5,G,0.9659846463393261
2.81,594.0,16.56805949,-5263.5,G,0.9659846463393261
2.5,526.0,26.41073,-5480.5,G,0.9659846463393261
2.72,628.0,13.2140732,-5328.5,G,0.9659846463393261
3.72,668.0,19.58557219,-5969.5,G,0.9659846463393261
2.72,609.0,22.24814617,-5627.5,G,0.9659846463393261
10.89,662.0,15.358767771,-5420.5,G,0.9659846463393261
2.22,663.0,16.21775407,-5832.5,G,0.9659846463393261
4.31235,667.0,25.8386422,-5767.5,G,0.9659846463393261
2.8,689.0,21.35913,-6148.5,G,0.9659846463393261
2.5,764.0,17.40665938,-6275.5,G,0.9659846463393261
2.34,783.0,10.61369479,-5815.5,G,0.9659846463393261
2.41,782.0,6.252964898,-5124.5,G,0.9659846463393261
9.1,753.0,13.156969,-5527.5,G,0.9659846463393261
3.21,728.0,8.29084167,-5101.5,G,0.9659846463393261
1.68,771.0,12.16281552,-5592.5,G,0.9659846463393261
2.94,799.0,15.573637,-6098.5,G,0.9657257569866108
1.9,802.0,9.18186,-5732.5,G,0.9657257569866108
2.03,803.0,9.37891944,-5682.5,G,0.9657257569866108
2.93,799.0,15.57363551,-6098.5,G,0.9657257569866108
2.93,799.0,15.57363551,-6098.5,G,0.9657257569866108
2.368,797.0,10.3392924,-4261.5,G,0.9656839301788268
2.3,797.0,9.51220046,-4301.5,G,0.9656839301788268
2.219,797.0,10.3392924,-4261.5,G,0.9656839301788268
2.254,797.0,10.3392924,-4373.5,G,0.9656839301788268
2.196,797.0,10.3392924,-4125.5,G,0.9656839301788268
1.649,797.0,10.3392924,-4119.5,G,0.9656839301788268
2.859,797.0,10.3392924,-4173.5,G,0.9656839301788268
2.504,797.0,10.3392924,-4345.5,G,0.9656839301788268
2.1,797.0,9.0063,-4432.5,G,0.9656839301788268
3.063,797.0,10.3392924,-4139.5,G,0.9656839301788268
2.67,797.0,10.3392924,-4200.5,G,0.9656839301788268
3.55299997,797.0,8.739450455,-4404.5,G,0.9656839301788268
2.002,797.0,10.3392924,-4076.5,G,0.9656839301788268
2.3,797.0,9.51216177,-4301.5,G,0.9656839301788268
2.796,797.0,10.3392924,-4261.5,G,0.9656839301788268
2.043,797.0,10.3392924,-4119.5,G,0.9656839301788268
2.3,797.0,9.03419765,-4456.46,G,0.9656839301788268
2.3,797.0,10.3392924,-4192.5,G,0.9656839301788268
1.816,797.0,10.3392924,-4119.5,G,0.9656839301788268
2.135,797.0,10.3392924,-4076.5,G,0.9656839301788268
2.3,797.0,10.06523212,-4077.5,G,0.9656839301788268
2.3,797.0,9.3041931924,-4410.5,G,0.9656839301788268
1.54,797.0,10.06525147,-4077.5,G,0.9656839301788268
2.3,797.0,1.682695938,-3689.5,G,0.9655719467273564
2.3,797.0,5.1323532092,-3670.5,G,0.9655719467273564
2.3,797.0,5.368,-3394.5,G,0.9655719467273564
2.9,797.0,6.414008,-3618.5,G,0.9655719467273564
2.52,649.0,9.27358194,-4854.5,G,0.9648259195807359
2.2,672.0,8.19593235,-4721.5,G,0.9648259195807359
1.72,777.0,6.56606842,-4816.5,G,0.9648259195807359
2.2,672.0,8.19593235,-4721.5,G,0.9648259195807359
2.41,634.0,10.13195,-4617.5,G,0.9648259195807359
2.47,649.0,9.27358173,-4854.5,G,0.9648259195807359
1.63,622.0,9.034195469,-4707.5,G,0.9648259195807359
2.21,566.0,10.47548192,-4547.5,G,0.9648259195807359
1.83,777.0,6.56606941,-4816.5,G,0.9648259195807359
1.8,780.0,4.880861,-4809.5,G,0.9648259195807359
1.6,623.0,8.041317,-4617.5,G,0.9648259195807359
3.65,738.0,6.0103736,-4858.5,G,0.9648259195807359
1.63,622.0,9.034195469,-4707.5,G,0.9648259195807359
1.99,647.0,8.74287133,-4748.5,G,0.9648259195807359
2.52,649.0,9.27358194,-4854.5,G,0.9648259195807359
1.72,777.0,6.56606842,-4816.5,G,0.9648259195807359
2.27,688.0,8.10361363,-4859.5,G,0.9648259195807359
2.11,687.0,8.10363271,-4859.5,G,0.9648259195807359
8.0973816,739.3,7.3279474,-4654.6,G,0.9648259195807359
1.63,622.0,9.034195469,-4707.5,G,0.9648259195807359
7.5,723.0,5.185761,-4549.5,G,0.9648259195807359
2.34,608.0,9.69312032,-4816.5,G,0.9648259195807359
1.99,647.0,8.74287133,-4748.5,G,0.9648259195807359
2.62025,671.0,6.3980642,-4693.5,G,0.9648259195807359
1.73,574.0,10.13202575,-4775.5,G,0.9648259195807359
2.97,797.0,22.08557563,-3841.5,G,0.9647444021068626
22.0328,2473.0,1.2749246,-6457.5,G,0.9645032234782058
2.3,797.0,24.2204192,-4960.5,G,0.9644122969528293
2.3,797.0,16.73890832,-4972.5,G,0.9644122969528293
1.984,797.0,18.643516,-5044.5,G,0.9644122969528293
2.3,797.0,24.3556,-4973.5,G,0.9644122969528293
2.3,797.0,24.3556,-4974.5,G,0.9644122969528293
2.3,797.0,17.0495,-4934.98,G,0.9644122969528293
2.3,797.0,25.6958214324,-4985.5,G,0.9644122969528293
2.3,797.0,18.20795835,-5048.5,G,0.9644122969528293
2.3,797.0,17.276296682,-4996.89,G,0.9644122969528293
2.3,797.0,18.64349986,-5047.5,G,0.9644122969528293
2.3,797.0,24.66461416,-4970.5,G,0.9644122969528293
2.47,797.0,17.326644,-4952.5,G,0.9644122969528293
2.3,797.0,17.6482492968,-5013.5,G,0.9644122969528293
2.3,797.0,15.65566138,-5005.5,G,0.9644122969528293
2.3,797.0,17.3171619956,-4939.43,G,0.9644122969528293
2.3,797.0,16.7817556575,-4948.8,G,0.9644122969528293
2.3,797.0,22.18431824,-5039.39,G,0.9644122969528293
2.3,797.0,20.4853893,-5030.68,G,0.9644122969528293
2.3,797.0,18.11993039,-5015.5,G,0.9644122969528293
2.3,797.0,16.5430016235,-4958.5,G,0.9644122969528293
3.08,797.0,26.39435646,-5019.5,G,0.9644122969528293
2.3,797.0,22.1843110306,-5039.39,G,0.9644122969528293
2.098,797.0,17.64830992,-5005.5,G,0.9644122969528293
2.227,797.0,20.9568158,-5050.5,G,0.9644122969528293
2.3,797.0,22.18435139,-5039.39,G,0.9644122969528293
1.93,797.0,25.9422033,-5042.5,G,0.9644122969528293
2.3,797.0,24.6643939784,-4970.5,G,0.9644122969528293
2.3,797.0,16.54296952,-4958.5,G,0.9644122969528293
2.55,797.0,25.69578251,-4982.5,G,0.9644122969528293
2.3,797.0,26.6565737,-4937.97,G,0.9644122969528293
2.3,797.0,18.1199086766,-5015.5,G,0.9644122969528293
2.3,797.0,20.0261412,-5018.5,G,0.9644122969528293
2.3,797.0,26.39432897,-4935.5,G,0.9644122969528293
2.3,797.0,19.3294805697,-4941.55,G,0.9644122969528293
2.3,797.0,25.9421582,-5000.5,G,0.9644122969528293
2.3,797.0,21.0224209799,-4994.5,G,0.9644122969528293
2.32,797.0,16.78176602,-4988.5,G,0.9644122969528293
3.041,797.0,18.20795693,-5063.5,G,0.9644122969528293
2.3,797.0,15.9555131,-4965.5,G,0.9644122969528293
2.3,797.0,20.48624659,-5030.68,G,0.9644122969528293
2.3,797.0,16.00464016,-5005.5,G,0.9644122969528293
2.3,797.0,15.9955105,-4923.5,G,0.9644122969528293
1.77,795.0,12.94130146,-6117.5,G,0.9643655480502821
2.35,796.0,13.57076622,-5879.5,G,0.9643655480502821
1.57,795.0,13.13745719,-5760.5,G,0.9643655480502821
2.05,796.0,11.17394617,-5909.5,G,0.9643655480502821
1.77,795.0,12.94130146,-6117.5,G,0.9643655480502821
2.05,796.0,11.17394617,-5909.5,G,0.9643655480502821
2.35,796.0,13.57076622,-5879.5,G,0.9643655480502821
2.3,797.0,25.3690868,-6291.5,G,0.9643451158765198
2.3,797.0,24.4972683,-6255.28,G,0.9643451158765198
2.3,797.0,24.4972231361,-6255.28,G,0.9643451158765198
3.18,797.0,22.20813214,-6404.5,G,0.9643451158765198
3.43,797.0,20.684342,-6248.5,G,0.9643451158765198
2.3,797.0,26.6951944,-6336.5,G,0.9643451158765198
2.3,797.0,25.8474958,-6291.5,G,0.9643451158765198
2.352,797.0,25.0824626,-6312.5,G,0.9643451158765198
2.05,797.0,19.1541,-6254.5,G,0.9643451158765198
2.3,797.0,20.4222447,-6365.5,G,0.9643451158765198
2.3,797.0,25.0822766683,-6342.11,G,0.9643451158765198
2.3,797.0,13.34302938,-3874.5,G,0.9639669010176745
2.3,797.0,13.3430025,-3874.5,G,0.9639669010176745
4.84,801.0,4.887802706,-4775.5,G,0.9638496549004238
2.54,789.0,8.35390639,-5590.5,G,0.9636561489322301
1.54,774.0,1.5381625,-3671.5,G,0.9635389264457251
2.3,339.7,2.42179346,-2518.5,G,0.9635389264457251
1.62,767.0,3.692988,-4493.5,G,0.9635389264457251
2.3,286.2,4.04978035,-2518.5,G,0.9635389264457251
3.754,797.0,27.40232089,-6387.5,G,0.9634047625827583
2.3,797.0,1.33711405,-4457.5,G,0.9634029002719379
2.63,800.0,12.2737,-5448.5,G,0.9633972595795148
2.09,798.0,8.1874109,-5521.5,G,0.9633972595795148
1.95,513.0,25.1933989,-5007.5,G,0.9632208738710542
1.99787,502.0,18.8792871,-4693.5,G,0.9632208738710542
1.54,744.0,8.03753796,-5042.5,G,0.9632208738710542
2.6014766,575.35,12.22655951887,-4801.5,G,0.9632208738710542
1.54,430.0,21.67697486,-4720.5,G,0.9632208738710542
1.54,430.0,21.67697486,-4720.5,G,0.9632208738710542
17.85436992,1729.58,2.60526736721,-5914.5,G,0.9629047558406973
16.25284937,1828.82,1.49714467192,-6079.5,G,0.9629047558406973
14.32293971,1728.26,3.12201660495,-6278.5,G,0.9629047558406973
18.27853749,1809.04,2.73248092341,-6693.5,G,0.9629047558406973
19.83989584,1763.0,2.1225735,-5964.5,G,0.9629047558406973
3.95,1810.0,4.41746257,-6568.5,G,0.9629047558406973
14.874343,1733.0,1.53736596,-5957.5,G,0.9629047558406973
15.076,1816.0,2.7033904,-6304.5,G,0.9629047558406973
13.46463141,1758.4,1.72085545095,-5831.33,G,0.9629047558406973
2.3,1811.45,1.01869894431,-5778.5,G,0.9629047558406973
1.57,2124.0,1.716831717,-5893.5,G,0.9629047558406973
19.447615,1805.0,3.5539268,-6198.5,G,0.9629047558406973
13.62377318,1755.08,4.0872956,-6034.5,G,0.9629047558406973
1.72,1863.0,2.785819,-6129.5,G,0.9629047558406973
1.59,1785.0,2.785821693,-6129.5,G,0.9629047558406973
1.745,2128.0,1.008035,-5976.5,G,0.9629047558406973
15.636555,2166.0,1.3484978,-6123.5,G,0.9629047558406973
21.18501,1930.0,2.6054552,-5833.5,G,0.9629047558406973
